ordinal,uid,model,gsim,weight
409,b2~b13_b22_b33_b42_@_@,2020_H_modelcollapsed_faults.xml,CampbellBozorgnia2014() ZhaoEtAl2006SInterCascadia() CampbellBozorgnia2014() ZhaoEtAl2006SSlabCascad,0.00195312
410,b2~b13_b22_b33_b43_@_@,2020_H_modelcollapsed_faults.xml,CampbellBozorgnia2014() ZhaoEtAl2006SInterCascadia() CampbellBozorgnia2014() GarciaEtAl2005SSlab() A,0.00195312
411,b2~b13_b22_b33_b44_@_@,2020_H_modelcollapsed_faults.xml,CampbellBozorgnia2014() ZhaoEtAl2006SInterCascadia() CampbellBozorgnia2014() AtkinsonBoore2003SSlabC,0.00195312
412,b2~b13_b22_b34_b41_@_@,2020_H_modelcollapsed_faults.xml,CampbellBozorgnia2014() ZhaoEtAl2006SInterCascadia() ChiouYoungs2014() AbrahamsonEtAl2015SSlab() Abr,0.00195312
413,b2~b13_b22_b34_b42_@_@,2020_H_modelcollapsed_faults.xml,CampbellBozorgnia2014() ZhaoEtAl2006SInterCascadia() ChiouYoungs2014() ZhaoEtAl2006SSlabCascadia() A,0.00195312
414,b2~b13_b22_b34_b43_@_@,2020_H_modelcollapsed_faults.xml,CampbellBozorgnia2014() ZhaoEtAl2006SInterCascadia() ChiouYoungs2014() GarciaEtAl2005SSlab() Abraham,0.00195312
415,b2~b13_b22_b34_b44_@_@,2020_H_modelcollapsed_faults.xml,CampbellBozorgnia2014() ZhaoEtAl2006SInterCascadia() ChiouYoungs2014() AtkinsonBoore2003SSlabCascadi,0.00195312
416,b2~b13_b23_b31_b41_@_@,2020_H_modelcollapsed_faults.xml,CampbellBozorgnia2014() AtkinsonMacias2009() AbrahamsonEtAl2014() AbrahamsonEtAl2015SSlab() Abrahams,0.00195312
417,b2~b13_b23_b31_b42_@_@,2020_H_modelcollapsed_faults.xml,CampbellBozorgnia2014() AtkinsonMacias2009() AbrahamsonEtAl2014() ZhaoEtAl2006SSlabCascadia() Abraha,0.00195312
418,b2~b13_b23_b31_b43_@_@,2020_H_modelcollapsed_faults.xml,CampbellBozorgnia2014() AtkinsonMacias2009() AbrahamsonEtAl2014() GarciaEtAl2005SSlab() AbrahamsonEt,0.00195312
419,b2~b13_b23_b31_b44_@_@,2020_H_modelcollapsed_faults.xml,CampbellBozorgnia2014() AtkinsonMacias2009() AbrahamsonEtAl2014() AtkinsonBoore2003SSlabCascadia() A,0.00195312
420,b2~b13_b23_b32_b41_@_@,2020_H_modelcollapsed_faults.xml,CampbellBozorgnia2014() AtkinsonMacias2009() BooreEtAl2014() AbrahamsonEtAl2015SSlab() AbrahamsonEtA,0.00195312
421,b2~b13_b23_b32_b42_@_@,2020_H_modelcollapsed_faults.xml,CampbellBozorgnia2014() AtkinsonMacias2009() BooreEtAl2014() ZhaoEtAl2006SSlabCascadia() AbrahamsonE,0.00195312
422,b2~b13_b23_b32_b43_@_@,2020_H_modelcollapsed_faults.xml,CampbellBozorgnia2014() AtkinsonMacias2009() BooreEtAl2014() GarciaEtAl2005SSlab() AbrahamsonEtAl201,0.00195312
423,b2~b13_b23_b32_b44_@_@,2020_H_modelcollapsed_faults.xml,CampbellBozorgnia2014() AtkinsonMacias2009() BooreEtAl2014() AtkinsonBoore2003SSlabCascadia() Abraha,0.00195312
424,b2~b13_b23_b33_b41_@_@,2020_H_modelcollapsed_faults.xml,CampbellBozorgnia2014() AtkinsonMacias2009() CampbellBozorgnia2014() AbrahamsonEtAl2015SSlab() Abrah,0.00195312
425,b2~b13_b23_b33_b42_@_@,2020_H_modelcollapsed_faults.xml,CampbellBozorgnia2014() AtkinsonMacias2009() CampbellBozorgnia2014() ZhaoEtAl2006SSlabCascadia() Abr,0.00195312
426,b2~b13_b23_b33_b43_@_@,2020_H_modelcollapsed_faults.xml,CampbellBozorgnia2014() AtkinsonMacias2009() CampbellBozorgnia2014() GarciaEtAl2005SSlab() Abrahamso,0.00195312
427,b2~b13_b23_b33_b44_@_@,2020_H_modelcollapsed_faults.xml,CampbellBozorgnia2014() AtkinsonMacias2009() CampbellBozorgnia2014() AtkinsonBoore2003SSlabCascadia(,0.00195312
428,b2~b13_b23_b34_b41_@_@,2020_H_modelcollapsed_faults.xml,CampbellBozorgnia2014() AtkinsonMacias2009() ChiouYoungs2014() AbrahamsonEtAl2015SSlab() AbrahamsonE,0.00195312
429,b2~b13_b23_b34_b42_@_@,2020_H_modelcollapsed_faults.xml,CampbellBozorgnia2014() AtkinsonMacias2009() ChiouYoungs2014() ZhaoEtAl2006SSlabCascadia() Abrahamso,0.00195312
430,b2~b13_b23_b34_b43_@_@,2020_H_modelcollapsed_faults.xml,CampbellBozorgnia2014() AtkinsonMacias2009() ChiouYoungs2014() GarciaEtAl2005SSlab() AbrahamsonEtAl2,0.00195312
431,b2~b13_b23_b34_b44_@_@,2020_H_modelcollapsed_faults.xml,CampbellBozorgnia2014() AtkinsonMacias2009() ChiouYoungs2014() AtkinsonBoore2003SSlabCascadia() Abra,0.00195312
432,b2~b13_b24_b31_b41_@_@,2020_H_modelcollapsed_faults.xml,CampbellBozorgnia2014() GhofraniAtkinson2014Cascadia() AbrahamsonEtAl2014() AbrahamsonEtAl2015SSlab(,0.00195312
433,b2~b13_b24_b31_b42_@_@,2020_H_modelcollapsed_faults.xml,CampbellBozorgnia2014() GhofraniAtkinson2014Cascadia() AbrahamsonEtAl2014() ZhaoEtAl2006SSlabCascadi,0.00195312
434,b2~b13_b24_b31_b43_@_@,2020_H_modelcollapsed_faults.xml,CampbellBozorgnia2014() GhofraniAtkinson2014Cascadia() AbrahamsonEtAl2014() GarciaEtAl2005SSlab() Ab,0.00195312
435,b2~b13_b24_b31_b44_@_@,2020_H_modelcollapsed_faults.xml,CampbellBozorgnia2014() GhofraniAtkinson2014Cascadia() AbrahamsonEtAl2014() AtkinsonBoore2003SSlabCa,0.00195312
436,b2~b13_b24_b32_b41_@_@,2020_H_modelcollapsed_faults.xml,CampbellBozorgnia2014() GhofraniAtkinson2014Cascadia() BooreEtAl2014() AbrahamsonEtAl2015SSlab() Abr,0.00195312
437,b2~b13_b24_b32_b42_@_@,2020_H_modelcollapsed_faults.xml,CampbellBozorgnia2014() GhofraniAtkinson2014Cascadia() BooreEtAl2014() ZhaoEtAl2006SSlabCascadia() A,0.00195312
438,b2~b13_b24_b32_b43_@_@,2020_H_modelcollapsed_faults.xml,CampbellBozorgnia2014() GhofraniAtkinson2014Cascadia() BooreEtAl2014() GarciaEtAl2005SSlab() Abraham,0.00195312
439,b2~b13_b24_b32_b44_@_@,2020_H_modelcollapsed_faults.xml,CampbellBozorgnia2014() GhofraniAtkinson2014Cascadia() BooreEtAl2014() AtkinsonBoore2003SSlabCascadi,0.00195312
440,b2~b13_b24_b33_b41_@_@,2020_H_modelcollapsed_faults.xml,CampbellBozorgnia2014() GhofraniAtkinson2014Cascadia() CampbellBozorgnia2014() AbrahamsonEtAl2015SSl,0.00195312
441,b2~b13_b24_b33_b42_@_@,2020_H_modelcollapsed_faults.xml,CampbellBozorgnia2014() GhofraniAtkinson2014Cascadia() CampbellBozorgnia2014() ZhaoEtAl2006SSlabCasc,0.00195312
442,b2~b13_b24_b33_b43_@_@,2020_H_modelcollapsed_faults.xml,CampbellBozorgnia2014() GhofraniAtkinson2014Cascadia() CampbellBozorgnia2014() GarciaEtAl2005SSlab(),0.00195312
443,b2~b13_b24_b33_b44_@_@,2020_H_modelcollapsed_faults.xml,CampbellBozorgnia2014() GhofraniAtkinson2014Cascadia() CampbellBozorgnia2014() AtkinsonBoore2003SSla,0.00195312
444,b2~b13_b24_b34_b41_@_@,2020_H_modelcollapsed_faults.xml,CampbellBozorgnia2014() GhofraniAtkinson2014Cascadia() ChiouYoungs2014() AbrahamsonEtAl2015SSlab() A,0.00195312
445,b2~b13_b24_b34_b42_@_@,2020_H_modelcollapsed_faults.xml,CampbellBozorgnia2014() GhofraniAtkinson2014Cascadia() ChiouYoungs2014() ZhaoEtAl2006SSlabCascadia(),0.00195312
446,b2~b13_b24_b34_b43_@_@,2020_H_modelcollapsed_faults.xml,CampbellBozorgnia2014() GhofraniAtkinson2014Cascadia() ChiouYoungs2014() GarciaEtAl2005SSlab() Abrah,0.00195312
447,b2~b13_b24_b34_b44_@_@,2020_H_modelcollapsed_faults.xml,CampbellBozorgnia2014() GhofraniAtkinson2014Cascadia() ChiouYoungs2014() AtkinsonBoore2003SSlabCasca,0.00195312
448,b2~b14_b21_b31_b41_@_@,2020_H_modelcollapsed_faults.xml,ChiouYoungs2014() AbrahamsonEtAl2015SInter() AbrahamsonEtAl2014() AbrahamsonEtAl2015SSlab() Abrahams,0.00195312
449,b2~b14_b21_b31_b42_@_@,2020_H_modelcollapsed_faults.xml,ChiouYoungs2014() AbrahamsonEtAl2015SInter() AbrahamsonEtAl2014() ZhaoEtAl2006SSlabCascadia() Abraha,0.00195312
450,b2~b14_b21_b31_b43_@_@,2020_H_modelcollapsed_faults.xml,ChiouYoungs2014() AbrahamsonEtAl2015SInter() AbrahamsonEtAl2014() GarciaEtAl2005SSlab() AbrahamsonEt,0.00195312
451,b2~b14_b21_b31_b44_@_@,2020_H_modelcollapsed_faults.xml,ChiouYoungs2014() AbrahamsonEtAl2015SInter() AbrahamsonEtAl2014() AtkinsonBoore2003SSlabCascadia() A,0.00195312
452,b2~b14_b21_b32_b41_@_@,2020_H_modelcollapsed_faults.xml,ChiouYoungs2014() AbrahamsonEtAl2015SInter() BooreEtAl2014() AbrahamsonEtAl2015SSlab() AbrahamsonEtA,0.00195312
453,b2~b14_b21_b32_b42_@_@,2020_H_modelcollapsed_faults.xml,ChiouYoungs2014() AbrahamsonEtAl2015SInter() BooreEtAl2014() ZhaoEtAl2006SSlabCascadia() AbrahamsonE,0.00195312
454,b2~b14_b21_b32_b43_@_@,2020_H_modelcollapsed_faults.xml,ChiouYoungs2014() AbrahamsonEtAl2015SInter() BooreEtAl2014() GarciaEtAl2005SSlab() AbrahamsonEtAl201,0.00195312
455,b2~b14_b21_b32_b44_@_@,2020_H_modelcollapsed_faults.xml,ChiouYoungs2014() AbrahamsonEtAl2015SInter() BooreEtAl2014() AtkinsonBoore2003SSlabCascadia() Abraha,0.00195312
456,b2~b14_b21_b33_b41_@_@,2020_H_modelcollapsed_faults.xml,ChiouYoungs2014() AbrahamsonEtAl2015SInter() CampbellBozorgnia2014() AbrahamsonEtAl2015SSlab() Abrah,0.00195312
457,b2~b14_b21_b33_b42_@_@,2020_H_modelcollapsed_faults.xml,ChiouYoungs2014() AbrahamsonEtAl2015SInter() CampbellBozorgnia2014() ZhaoEtAl2006SSlabCascadia() Abr,0.00195312
458,b2~b14_b21_b33_b43_@_@,2020_H_modelcollapsed_faults.xml,ChiouYoungs2014() AbrahamsonEtAl2015SInter() CampbellBozorgnia2014() GarciaEtAl2005SSlab() Abrahamso,0.00195312
459,b2~b14_b21_b33_b44_@_@,2020_H_modelcollapsed_faults.xml,ChiouYoungs2014() AbrahamsonEtAl2015SInter() CampbellBozorgnia2014() AtkinsonBoore2003SSlabCascadia(,0.00195312
460,b2~b14_b21_b34_b41_@_@,2020_H_modelcollapsed_faults.xml,ChiouYoungs2014() AbrahamsonEtAl2015SInter() ChiouYoungs2014() AbrahamsonEtAl2015SSlab() AbrahamsonE,0.00195312
461,b2~b14_b21_b34_b42_@_@,2020_H_modelcollapsed_faults.xml,ChiouYoungs2014() AbrahamsonEtAl2015SInter() ChiouYoungs2014() ZhaoEtAl2006SSlabCascadia() Abrahamso,0.00195312
462,b2~b14_b21_b34_b43_@_@,2020_H_modelcollapsed_faults.xml,ChiouYoungs2014() AbrahamsonEtAl2015SInter() ChiouYoungs2014() GarciaEtAl2005SSlab() AbrahamsonEtAl2,0.00195312
463,b2~b14_b21_b34_b44_@_@,2020_H_modelcollapsed_faults.xml,ChiouYoungs2014() AbrahamsonEtAl2015SInter() ChiouYoungs2014() AtkinsonBoore2003SSlabCascadia() Abra,0.00195312
464,b2~b14_b22_b31_b41_@_@,2020_H_modelcollapsed_faults.xml,ChiouYoungs2014() ZhaoEtAl2006SInterCascadia() AbrahamsonEtAl2014() AbrahamsonEtAl2015SSlab() Abraha,0.00195312
465,b2~b14_b22_b31_b42_@_@,2020_H_modelcollapsed_faults.xml,ChiouYoungs2014() ZhaoEtAl2006SInterCascadia() AbrahamsonEtAl2014() ZhaoEtAl2006SSlabCascadia() Abra,0.00195312
466,b2~b14_b22_b31_b43_@_@,2020_H_modelcollapsed_faults.xml,ChiouYoungs2014() ZhaoEtAl2006SInterCascadia() AbrahamsonEtAl2014() GarciaEtAl2005SSlab() Abrahamson,0.00195312
467,b2~b14_b22_b31_b44_@_@,2020_H_modelcollapsed_faults.xml,ChiouYoungs2014() ZhaoEtAl2006SInterCascadia() AbrahamsonEtAl2014() AtkinsonBoore2003SSlabCascadia(),0.00195312
468,b2~b14_b22_b32_b41_@_@,2020_H_modelcollapsed_faults.xml,ChiouYoungs2014() ZhaoEtAl2006SInterCascadia() BooreEtAl2014() AbrahamsonEtAl2015SSlab() AbrahamsonE,0.00195312
469,b2~b14_b22_b32_b42_@_@,2020_H_modelcollapsed_faults.xml,ChiouYoungs2014() ZhaoEtAl2006SInterCascadia() BooreEtAl2014() ZhaoEtAl2006SSlabCascadia() Abrahamso,0.00195312
470,b2~b14_b22_b32_b43_@_@,2020_H_modelcollapsed_faults.xml,ChiouYoungs2014() ZhaoEtAl2006SInterCascadia() BooreEtAl2014() GarciaEtAl2005SSlab() AbrahamsonEtAl2,0.00195312
471,b2~b14_b22_b32_b44_@_@,2020_H_modelcollapsed_faults.xml,ChiouYoungs2014() ZhaoEtAl2006SInterCascadia() BooreEtAl2014() AtkinsonBoore2003SSlabCascadia() Abra,0.00195312
472,b2~b14_b22_b33_b41_@_@,2020_H_modelcollapsed_faults.xml,ChiouYoungs2014() ZhaoEtAl2006SInterCascadia() CampbellBozorgnia2014() AbrahamsonEtAl2015SSlab() Abr,0.00195312
473,b2~b14_b22_b33_b42_@_@,2020_H_modelcollapsed_faults.xml,ChiouYoungs2014() ZhaoEtAl2006SInterCascadia() CampbellBozorgnia2014() ZhaoEtAl2006SSlabCascadia() A,0.00195312
474,b2~b14_b22_b33_b43_@_@,2020_H_modelcollapsed_faults.xml,ChiouYoungs2014() ZhaoEtAl2006SInterCascadia() CampbellBozorgnia2014() GarciaEtAl2005SSlab() Abraham,0.00195312
475,b2~b14_b22_b33_b44_@_@,2020_H_modelcollapsed_faults.xml,ChiouYoungs2014() ZhaoEtAl2006SInterCascadia() CampbellBozorgnia2014() AtkinsonBoore2003SSlabCascadi,0.00195312
476,b2~b14_b22_b34_b41_@_@,2020_H_modelcollapsed_faults.xml,ChiouYoungs2014() ZhaoEtAl2006SInterCascadia() ChiouYoungs2014() AbrahamsonEtAl2015SSlab() Abrahamso,0.00195312
477,b2~b14_b22_b34_b42_@_@,2020_H_modelcollapsed_faults.xml,ChiouYoungs2014() ZhaoEtAl2006SInterCascadia() ChiouYoungs2014() ZhaoEtAl2006SSlabCascadia() Abraham,0.00195312
478,b2~b14_b22_b34_b43_@_@,2020_H_modelcollapsed_faults.xml,ChiouYoungs2014() ZhaoEtAl2006SInterCascadia() ChiouYoungs2014() GarciaEtAl2005SSlab() AbrahamsonEtA,0.00195312
479,b2~b14_b22_b34_b44_@_@,2020_H_modelcollapsed_faults.xml,ChiouYoungs2014() ZhaoEtAl2006SInterCascadia() ChiouYoungs2014() AtkinsonBoore2003SSlabCascadia() Ab,0.00195312
480,b2~b14_b23_b31_b41_@_@,2020_H_modelcollapsed_faults.xml,ChiouYoungs2014() AtkinsonMacias2009() AbrahamsonEtAl2014() AbrahamsonEtAl2015SSlab() AbrahamsonEtAl,0.00195312
481,b2~b14_b23_b31_b42_@_@,2020_H_modelcollapsed_faults.xml,ChiouYoungs2014() AtkinsonMacias2009() AbrahamsonEtAl2014() ZhaoEtAl2006SSlabCascadia() AbrahamsonEt,0.00195312
482,b2~b14_b23_b31_b43_@_@,2020_H_modelcollapsed_faults.xml,ChiouYoungs2014() AtkinsonMacias2009() AbrahamsonEtAl2014() GarciaEtAl2005SSlab() AbrahamsonEtAl2014,0.00195312
483,b2~b14_b23_b31_b44_@_@,2020_H_modelcollapsed_faults.xml,ChiouYoungs2014() AtkinsonMacias2009() AbrahamsonEtAl2014() AtkinsonBoore2003SSlabCascadia() Abraham,0.00195312
484,b2~b14_b23_b32_b41_@_@,2020_H_modelcollapsed_faults.xml,ChiouYoungs2014() AtkinsonMacias2009() BooreEtAl2014() AbrahamsonEtAl2015SSlab() AbrahamsonEtAl2014(,0.00195312
485,b2~b14_b23_b32_b42_@_@,2020_H_modelcollapsed_faults.xml,ChiouYoungs2014() AtkinsonMacias2009() BooreEtAl2014() ZhaoEtAl2006SSlabCascadia() AbrahamsonEtAl201,0.00195312
486,b2~b14_b23_b32_b43_@_@,2020_H_modelcollapsed_faults.xml,ChiouYoungs2014() AtkinsonMacias2009() BooreEtAl2014() GarciaEtAl2005SSlab() AbrahamsonEtAl2014() At,0.00195312
487,b2~b14_b23_b32_b44_@_@,2020_H_modelcollapsed_faults.xml,ChiouYoungs2014() AtkinsonMacias2009() BooreEtAl2014() AtkinsonBoore2003SSlabCascadia() AbrahamsonEt,0.00195312
488,b2~b14_b23_b33_b41_@_@,2020_H_modelcollapsed_faults.xml,ChiouYoungs2014() AtkinsonMacias2009() CampbellBozorgnia2014() AbrahamsonEtAl2015SSlab() AbrahamsonE,0.00195312
489,b2~b14_b23_b33_b42_@_@,2020_H_modelcollapsed_faults.xml,ChiouYoungs2014() AtkinsonMacias2009() CampbellBozorgnia2014() ZhaoEtAl2006SSlabCascadia() Abrahamso,0.00195312
490,b2~b14_b23_b33_b43_@_@,2020_H_modelcollapsed_faults.xml,ChiouYoungs2014() AtkinsonMacias2009() CampbellBozorgnia2014() GarciaEtAl2005SSlab() AbrahamsonEtAl2,0.00195312
491,b2~b14_b23_b33_b44_@_@,2020_H_modelcollapsed_faults.xml,ChiouYoungs2014() AtkinsonMacias2009() CampbellBozorgnia2014() AtkinsonBoore2003SSlabCascadia() Abra,0.00195312
492,b2~b14_b23_b34_b41_@_@,2020_H_modelcollapsed_faults.xml,ChiouYoungs2014() AtkinsonMacias2009() ChiouYoungs2014() AbrahamsonEtAl2015SSlab() AbrahamsonEtAl201,0.00195312
493,b2~b14_b23_b34_b42_@_@,2020_H_modelcollapsed_faults.xml,ChiouYoungs2014() AtkinsonMacias2009() ChiouYoungs2014() ZhaoEtAl2006SSlabCascadia() AbrahamsonEtAl2,0.00195312
494,b2~b14_b23_b34_b43_@_@,2020_H_modelcollapsed_faults.xml,ChiouYoungs2014() AtkinsonMacias2009() ChiouYoungs2014() GarciaEtAl2005SSlab() AbrahamsonEtAl2014() ,0.00195312
495,b2~b14_b23_b34_b44_@_@,2020_H_modelcollapsed_faults.xml,ChiouYoungs2014() AtkinsonMacias2009() ChiouYoungs2014() AtkinsonBoore2003SSlabCascadia() Abrahamson,0.00195312
496,b2~b14_b24_b31_b41_@_@,2020_H_modelcollapsed_faults.xml,ChiouYoungs2014() GhofraniAtkinson2014Cascadia() AbrahamsonEtAl2014() AbrahamsonEtAl2015SSlab() Abra,0.00195312
497,b2~b14_b24_b31_b42_@_@,2020_H_modelcollapsed_faults.xml,ChiouYoungs2014() GhofraniAtkinson2014Cascadia() AbrahamsonEtAl2014() ZhaoEtAl2006SSlabCascadia() Ab,0.00195312
498,b2~b14_b24_b31_b43_@_@,2020_H_modelcollapsed_faults.xml,ChiouYoungs2014() GhofraniAtkinson2014Cascadia() AbrahamsonEtAl2014() GarciaEtAl2005SSlab() Abrahams,0.00195312
499,b2~b14_b24_b31_b44_@_@,2020_H_modelcollapsed_faults.xml,ChiouYoungs2014() GhofraniAtkinson2014Cascadia() AbrahamsonEtAl2014() AtkinsonBoore2003SSlabCascadia,0.00195312
500,b2~b14_b24_b32_b41_@_@,2020_H_modelcollapsed_faults.xml,ChiouYoungs2014() GhofraniAtkinson2014Cascadia() BooreEtAl2014() AbrahamsonEtAl2015SSlab() Abrahamso,0.00195312
501,b2~b14_b24_b32_b42_@_@,2020_H_modelcollapsed_faults.xml,ChiouYoungs2014() GhofraniAtkinson2014Cascadia() BooreEtAl2014() ZhaoEtAl2006SSlabCascadia() Abraham,0.00195312
502,b2~b14_b24_b32_b43_@_@,2020_H_modelcollapsed_faults.xml,ChiouYoungs2014() GhofraniAtkinson2014Cascadia() BooreEtAl2014() GarciaEtAl2005SSlab() AbrahamsonEtA,0.00195312
503,b2~b14_b24_b32_b44_@_@,2020_H_modelcollapsed_faults.xml,ChiouYoungs2014() GhofraniAtkinson2014Cascadia() BooreEtAl2014() AtkinsonBoore2003SSlabCascadia() Ab,0.00195312
504,b2~b14_b24_b33_b41_@_@,2020_H_modelcollapsed_faults.xml,ChiouYoungs2014() GhofraniAtkinson2014Cascadia() CampbellBozorgnia2014() AbrahamsonEtAl2015SSlab() A,0.00195312
505,b2~b14_b24_b33_b42_@_@,2020_H_modelcollapsed_faults.xml,ChiouYoungs2014() GhofraniAtkinson2014Cascadia() CampbellBozorgnia2014() ZhaoEtAl2006SSlabCascadia(),0.00195312
506,b2~b14_b24_b33_b43_@_@,2020_H_modelcollapsed_faults.xml,ChiouYoungs2014() GhofraniAtkinson2014Cascadia() CampbellBozorgnia2014() GarciaEtAl2005SSlab() Abrah,0.00195312
507,b2~b14_b24_b33_b44_@_@,2020_H_modelcollapsed_faults.xml,ChiouYoungs2014() GhofraniAtkinson2014Cascadia() CampbellBozorgnia2014() AtkinsonBoore2003SSlabCasca,0.00195312
508,b2~b14_b24_b34_b41_@_@,2020_H_modelcollapsed_faults.xml,ChiouYoungs2014() GhofraniAtkinson2014Cascadia() ChiouYoungs2014() AbrahamsonEtAl2015SSlab() Abraham,0.00195312
509,b2~b14_b24_b34_b42_@_@,2020_H_modelcollapsed_faults.xml,ChiouYoungs2014() GhofraniAtkinson2014Cascadia() ChiouYoungs2014() ZhaoEtAl2006SSlabCascadia() Abrah,0.00195312
510,b2~b14_b24_b34_b43_@_@,2020_H_modelcollapsed_faults.xml,ChiouYoungs2014() GhofraniAtkinson2014Cascadia() ChiouYoungs2014() GarciaEtAl2005SSlab() AbrahamsonE,0.00195312
511,b2~b14_b24_b34_b44_@_@,2020_H_modelcollapsed_faults.xml,ChiouYoungs2014() GhofraniAtkinson2014Cascadia() ChiouYoungs2014() AtkinsonBoore2003SSlabCascadia() ,0.00195312
