 200406050707  2.5  -123.698   61.411   PGC      1.00 F Mwp  2.5 MN     2.50
 200407051240  2.4  -126.721   59.919   PGC     20.00 F Mw   2.4 Mq     2.40
 200409031136  2.6  -124.110   62.000   PGC      1.00 F Mwp  2.6 MN     2.60
 200409031421  2.8  -124.094   62.031   PGC      1.00 F Mwp  2.8 MN     2.80
 200409241429  2.6  -124.127   62.022   PGC      1.00 F Mwp  2.6 MN     2.60
 200411151151  2.8  -124.027   60.690   PGC      1.00 F Mwp  2.8 MN     2.80
 200411281334  2.6  -130.090   64.527   PGC     25.00 F Mwp  2.6 ML     2.60
 200412050223  2.5  -123.847   61.849   PGC     15.00 F Mwp  2.5 MN     2.50
 200502081910  2.6  -126.822   64.969   PGC      1.00 F Mwp  2.6 MN     2.60
 200505110318  2.6  -124.170   61.963   PGC      1.00 F Mwp  2.6 MN     2.60
 200507280200  2.8  -124.493   62.295   PGC      1.00 F Mwp  2.8 MN     2.80
 200509260437  2.6  -131.789   64.962   PGC     10.00 F Mwp  2.6 ML     2.60
 200512170634  2.6  -124.205   62.152   PGC      1.00 F Mwp  2.6 MN     2.60
 200601260816  2.8  -123.980   62.050   PGC      1.00 F Mwp  2.8 MN     2.80
 200603051403  2.8  -129.296   64.908   PGC      1.00 F Mwp  2.8 ML     2.80
 200603070109  2.7  -129.407   64.914   PGC     10.00 F Mwp  2.7 ML     2.70
 200604250656  2.6  -130.980   64.378   PGC      1.00 F Mwp  2.6 ML     2.60
 200604270632  2.5  -125.317   62.688   PGC      1.00 F Mwp  2.5 MN     2.50
 200604271112  2.5  -125.316   62.717   PGC      1.00 F Mwp  2.5 MN     2.50
 200605150535  2.7  -124.215   62.302   PGC      1.00 F Mwp  2.7 MN     2.70
 200607252340  2.5  -126.325   62.607   PGC      1.00 F Mwp  2.5 MN     2.50
 200608120926  2.5  -124.088   62.070   PGC      1.00 F Mwp  2.5 MN     2.50
 200608141653  2.6  -124.047   62.016   PGC      1.00 F Mwp  2.6 MN     2.60
 200610061018  2.6  -124.161   62.061   PGC      1.00 F Mwp  2.6 MN     2.60
 200611010908  2.5  -126.135   59.675   PGC      1.00 F Mw   2.5 Mq     2.50
 200705221217  2.9  -124.094   61.925   PGC      1.00 F Mwp  2.9 ML     2.90
 200712021905  2.6  -125.721   60.855   PGC      1.00 F Mwp  2.6 ML     2.60
 200712291636  2.9  -126.555   59.852   PGC      1.00 F Mw   2.9 Mq     2.90
 200712311841  2.8  -126.591   59.926   PGC      1.00 F Mw   2.8 Mq     2.80
 200809101056  2.9  -124.500   62.841   PGC      1.00 F Mwp  2.9 ML     2.90
 200809170148  2.8  -126.156   61.827   PGC      1.00 F Mwp  2.8 ML     2.80
 200809201005  2.9  -129.168   63.457   PGC     15.00 F Mwp  2.9 ML     2.90
 200809201345  2.8  -129.539   63.504   PGC     25.00 F Mwp  2.8 ML     2.80
 200809221231  2.8  -131.912   64.551   PGC      1.00 F Mwp  2.8 ML     2.80
 200809300700  2.9  -128.399   63.365   PGC     10.00 F Mwp  2.9 ML     2.90
 200903231044  2.6  -123.994   62.030   PGC     10.00 F Mwp  2.6 ML     2.60
 200904240129  2.7  -130.476   64.578   PGC     15.00 F Mwp  2.7 ML     2.70
 200904250542  2.6  -124.197   62.141   PGC      5.00 F Mwp  2.6 ML     2.60
 200905011717  2.7  -129.487   63.165   PGC     35.00 F Mwp  2.7 ML     2.70
 200905261824  2.6  -130.211   64.568   PGC     10.00 F Mwp  2.6 ML     2.60
 200906051438  2.9  -124.115   62.201   PGC      1.00 F Mwp  2.9 ML     2.90
