# mean, investigation_time=50.0, imt="SA(2.0)"
lon,lat,depth,poe-0.001,poe-0.0012369738328770429,poe-0.0015301042632225221,poe-0.0018926989351798664,poe-0.0023412190563317373,poe-0.002896026709715442,poe-0.003582309259231001,poe-0.004431222814941891,poe-0.00548130666973087,poe-0.006780232920431492,poe-0.008386970703385248,poe-0.010374463297193916,poe-0.01283293962877216,poe-0.015874010519681996,poe-0.019635735635661532,poe-0.02428889117060458,poe-0.030044722807636117,poe-0.03716453592908995,poe-0.04597155845530296,poe-0.05686561486578711,poe-0.07034127757944245,poe-0.08701031973691085,poe-0.10762948870482365,poe-0.13313486117380213,poe-0.16468433951571093,poe-0.20371021866557323,poe-0.2519842099789747,poe-0.311697874042186,poe-0.38556211395358825,poe-0.47693024590934496,poe-0.5899502342974732,poe-0.7297530025256556,poe-0.90268536858769,poe-1.1165981802639393,poe-1.3812027308246178,poe-1.7085116359283647,poe-2.1133841868093364,poe-2.614200937899276,poe-3.233698154064028,poe-3.9999999999999996
-81.15000,44.75000,0.00000,6.361644E-01,5.793946E-01,5.217922E-01,4.644284E-01,4.082919E-01,3.542678E-01,3.031258E-01,2.555120E-01,2.119438E-01,1.728039E-01,1.383326E-01,1.086182E-01,8.358963E-02,6.301716E-02,4.652912E-02,3.364557E-02,2.382540E-02,1.651686E-02,1.120102E-02,7.420747E-03,4.793747E-03,3.012648E-03,1.837498E-03,1.085353E-03,6.198923E-04,3.421970E-04,1.828086E-04,9.485300E-05,4.811581E-05,2.408782E-05,1.202909E-05,6.043734E-06,3.061940E-06,1.554873E-06,7.815397E-07,3.829808E-07,1.803533E-07,8.063827E-08,3.390479E-08,1.330540E-08
-81.13000,43.25000,0.00000,5.990757E-01,5.433427E-01,4.874468E-01,4.323694E-01,3.789821E-01,3.280362E-01,2.801597E-01,2.358592E-01,1.955228E-01,1.594218E-01,1.277094E-01,1.004144E-01,7.743507E-02,5.853812E-02,4.337137E-02,3.149179E-02,2.240602E-02,1.561448E-02,1.064912E-02,7.098171E-03,4.616494E-03,2.924904E-03,1.803308E-03,1.081898E-03,6.326919E-04,3.620471E-04,2.039761E-04,1.140318E-04,6.374531E-05,3.581038E-05,2.021597E-05,1.140445E-05,6.367042E-06,3.477983E-06,1.838184E-06,9.306707E-07,4.475399E-07,2.029143E-07,8.619019E-08,3.410223E-08
-81.08000,42.88000,0.00000,5.857298E-01,5.308557E-01,4.759802E-01,4.220469E-01,3.698844E-01,3.201983E-01,2.735724E-01,2.304733E-01,1.912558E-01,1.561654E-01,1.253373E-01,9.878982E-02,7.641821E-02,5.799349E-02,4.317439E-02,3.153421E-02,2.259938E-02,1.589099E-02,1.096019E-02,7.411252E-03,4.911315E-03,3.189930E-03,2.032959E-03,1.274597E-03,7.895623E-04,4.860081E-04,2.990564E-04,1.847925E-04,1.148032E-04,7.148078E-05,4.429035E-05,2.705008E-05,1.611698E-05,9.275732E-06,5.110695E-06,2.674664E-06,1.320479E-06,6.112701E-07,2.638844E-07,1.057138E-07
-81.08000,44.28000,0.00000,6.325209E-01,5.758842E-01,5.184821E-01,4.613750E-01,4.055378E-01,3.518402E-01,3.010356E-01,2.537539E-01,2.104972E-01,1.716357E-01,1.374017E-01,1.078807E-01,8.300398E-02,6.254819E-02,4.614941E-02,3.333504E-02,2.356967E-02,1.630546E-02,1.102613E-02,7.276508E-03,4.675895E-03,2.918092E-03,1.763773E-03,1.030079E-03,5.804205E-04,3.155674E-04,1.659489E-04,8.488939E-05,4.264212E-05,2.130034E-05,1.071496E-05,5.469884E-06,2.829113E-06,1.466527E-06,7.498401E-07,3.720538E-07,1.766703E-07,7.940486E-08,3.349408E-08,1.316825E-08
-81.07000,42.98000,0.00000,5.916505E-01,5.364699E-01,4.812147E-01,4.268436E-01,3.742015E-01,3.240116E-01,2.768747E-01,2.332731E-01,1.935756E-01,1.580395E-01,1.268090E-01,9.990928E-02,7.723929E-02,5.857081E-02,4.356021E-02,3.177579E-02,2.273704E-02,1.595730E-02,1.098011E-02,7.403059E-03,4.887861E-03,3.159910E-03,2.001986E-03,1.246036E-03,7.651540E-04,4.663595E-04,2.840278E-04,1.738134E-04,1.071160E-04,6.631103E-05,4.094772E-05,2.497280E-05,1.487822E-05,8.568841E-06,4.726109E-06,2.476042E-06,1.223559E-06,5.668008E-07,2.447925E-07,9.808004E-08
-81.03000,44.15000,0.00000,6.334274E-01,5.768259E-01,5.194380E-01,4.623275E-01,4.064730E-01,3.527466E-01,3.019031E-01,2.545728E-01,2.112582E-01,1.723299E-01,1.380215E-01,1.084209E-01,8.346245E-02,6.292630E-02,4.645188E-02,3.356929E-02,2.374488E-02,1.643158E-02,1.111304E-02,7.333454E-03,4.711001E-03,2.938152E-03,1.774143E-03,1.034707E-03,5.819996E-04,3.157662E-04,1.656817E-04,8.457570E-05,4.242135E-05,2.118176E-05,1.066607E-05,5.457309E-06,2.830958E-06,1.471819E-06,7.544257E-07,3.750464E-07,1.783450E-07,8.024634E-08,3.388175E-08,1.333324E-08
-81.02000,49.07000,0.00000,5.146946E-01,4.638359E-01,4.139255E-01,3.656377E-01,3.195561E-01,2.761712E-01,2.358790E-01,1.989819E-01,1.656882E-01,1.361117E-01,1.102702E-01,8.808622E-02,6.938967E-02,5.392703E-02,4.137735E-02,3.137519E-02,2.353718E-02,1.748802E-02,1.288157E-02,9.414337E-03,6.831115E-03,4.924096E-03,3.528020E-03,2.513689E-03,1.781478E-03,1.255616E-03,8.793482E-04,6.108566E-04,4.198055E-04,2.844340E-04,1.892019E-04,1.229721E-04,7.768354E-05,4.742495E-05,2.781050E-05,1.556754E-05,8.266358E-06,4.138322E-06,1.941759E-06,8.492179E-07
-81.00000,43.07000,0.00000,6.017057E-01,5.462310E-01,4.905089E-01,4.355253E-01,3.821586E-01,3.311675E-01,2.831881E-01,2.387355E-01,1.982072E-01,1.618844E-01,1.299303E-01,1.023839E-01,7.915261E-02,6.001158E-02,4.461531E-02,3.252582E-02,2.325311E-02,1.629927E-02,1.119640E-02,7.531453E-03,4.957002E-03,3.190932E-03,2.010029E-03,1.241553E-03,7.550052E-04,4.547338E-04,2.732136E-04,1.648311E-04,1.002121E-04,6.131759E-05,3.752038E-05,2.273241E-05,1.348280E-05,7.742087E-06,4.261607E-06,2.229536E-06,1.100531E-06,5.093153E-07,2.197563E-07,8.796049E-08
-81.00000,46.50000,0.00000,6.324270E-01,5.767201E-01,5.202997E-01,4.641972E-01,4.093497E-01,3.565848E-01,3.066137E-01,2.600301E-01,2.173076E-01,1.787963E-01,1.447150E-01,1.151435E-01,9.001600E-02,6.912520E-02,5.213857E-02,3.862933E-02,2.811613E-02,2.010436E-02,1.412134E-02,9.740748E-03,6.595538E-03,4.381363E-03,2.853629E-03,1.821106E-03,1.138066E-03,6.961929E-04,4.169244E-04,2.446561E-04,1.409910E-04,8.009373E-05,4.507390E-05,2.524843E-05,1.410971E-05,7.848241E-06,4.312725E-06,2.315173E-06,1.198972E-06,5.919052E-07,2.757108E-07,1.201544E-07
-80.95000,43.37000,0.00000,6.179747E-01,5.619213E-01,5.053487E-01,4.492874E-01,3.946698E-01,3.423128E-01,2.929109E-01,2.470340E-01,2.051276E-01,1.675127E-01,1.343835E-01,1.058006E-01,8.168405E-02,6.181208E-02,4.583387E-02,3.329860E-02,2.369809E-02,1.651357E-02,1.125624E-02,7.494218E-03,4.864332E-03,3.072056E-03,1.884696E-03,1.122377E-03,6.492832E-04,3.658621E-04,2.018440E-04,1.098300E-04,5.944111E-05,3.222723E-05,1.755864E-05,9.588778E-06,5.207472E-06,2.781829E-06,1.444868E-06,7.218587E-07,3.436757E-07,1.546884E-07,6.537098E-08,2.577915E-08
-80.95000,43.73000,0.00000,6.292257E-01,5.728154E-01,5.156916E-01,4.589117E-01,4.034422E-01,3.501389E-01,2.997369E-01,2.528461E-01,2.099492E-01,1.713995E-01,1.374176E-01,1.080832E-01,8.332830E-02,6.293525E-02,4.655002E-02,3.371214E-02,2.389893E-02,1.657451E-02,1.123260E-02,7.425442E-03,4.776809E-03,2.982245E-03,1.802010E-03,1.051475E-03,5.917372E-04,3.213238E-04,1.688586E-04,8.641474E-05,4.349483E-05,2.180253E-05,1.101402E-05,5.643040E-06,2.924387E-06,1.515924E-06,7.739608E-07,3.831801E-07,1.815298E-07,8.141863E-08,3.428305E-08,1.345835E-08
-80.93000,44.57000,0.00000,6.493402E-01,5.927100E-01,5.349567E-01,4.771760E-01,4.203917E-01,3.655314E-01,3.134099E-01,2.647198E-01,2.200239E-01,1.797477E-01,1.441705E-01,1.134149E-01,8.743767E-02,6.602895E-02,4.882784E-02,3.535597E-02,2.506568E-02,1.739278E-02,1.180263E-02,7.821636E-03,5.051970E-03,3.172643E-03,1.932282E-03,1.138657E-03,6.481077E-04,3.561107E-04,1.891154E-04,9.742950E-05,4.903242E-05,2.435012E-05,1.207317E-05,6.033414E-06,3.047201E-06,1.545636E-06,7.770018E-07,3.810140E-07,1.795609E-07,8.033177E-08,3.378989E-08,1.326329E-08
-80.92000,43.57000,0.00000,6.269357E-01,5.706388E-01,5.136635E-01,4.570637E-01,4.017997E-01,3.487194E-01,2.985490E-01,2.518886E-01,2.092118E-01,1.708641E-01,1.370598E-01,1.078746E-01,8.323827E-02,6.293336E-02,4.660785E-02,3.380493E-02,2.400674E-02,1.668273E-02,1.133182E-02,7.510677E-03,4.846432E-03,3.036832E-03,1.843341E-03,1.081804E-03,6.133367E-04,3.362454E-04,1.788398E-04,9.286274E-05,4.750676E-05,2.420121E-05,1.239014E-05,6.400227E-06,3.324147E-06,1.718619E-06,8.727559E-07,4.294849E-07,2.023809E-07,9.041864E-08,3.799077E-08,1.490788E-08
-80.90000,43.15000,0.00000,6.134346E-01,5.576873E-01,5.014833E-01,4.458401E-01,3.916742E-01,3.397849E-01,2.908487E-01,2.454186E-01,2.039258E-01,1.666803E-01,1.338688E-01,1.055479E-01,8.163676E-02,6.191608E-02,4.603990E-02,3.356452E-02,2.399026E-02,1.680722E-02,1.153481E-02,7.747932E-03,5.088439E-03,3.265166E-03,2.047484E-03,1.256715E-03,7.577343E-04,4.513891E-04,2.676185E-04,1.590679E-04,9.524701E-05,5.746085E-05,3.473968E-05,2.084776E-05,1.227624E-05,7.012065E-06,3.844982E-06,2.006006E-06,9.882298E-07,4.567054E-07,1.968717E-07,7.875494E-08
-80.88000,43.03000,0.00000,6.095931E-01,5.540684E-01,4.981382E-01,4.428087E-01,3.889837E-01,3.374490E-01,2.888682E-01,2.437829E-01,2.026142E-01,1.656647E-01,1.331152E-01,1.050187E-01,8.129272E-02,6.171833E-02,4.595204E-02,3.355436E-02,2.403095E-02,1.687779E-02,1.161984E-02,7.836782E-03,5.174210E-03,3.343673E-03,2.116445E-03,1.315174E-03,8.056707E-04,4.894411E-04,2.968617E-04,1.808204E-04,1.108996E-04,6.834469E-05,4.203930E-05,2.555696E-05,1.518789E-05,8.729887E-06,4.807363E-06,2.515357E-06,1.241589E-06,5.745464E-07,2.478716E-07,9.919835E-08
-80.83000,43.32000,0.00000,6.255248E-01,5.694973E-01,5.127906E-01,4.564534E-01,4.014412E-01,3.485969E-01,2.986409E-01,2.521686E-01,2.096492E-01,1.714252E-01,1.377095E-01,1.085778E-01,8.396173E-02,6.364704E-02,4.728633E-02,3.442863E-02,2.456266E-02,1.716446E-02,1.173883E-02,7.846982E-03,5.118947E-03,3.253854E-03,2.013377E-03,1.212860E-03,7.125844E-04,4.099479E-04,2.323843E-04,1.308251E-04,7.370920E-05,4.176439E-05,2.379135E-05,1.354509E-05,7.630179E-06,4.203383E-06,2.238892E-06,1.141454E-06,5.522503E-07,2.516999E-07,1.073851E-07,4.264498E-08
-80.82000,42.65000,0.00000,5.931412E-01,5.385494E-01,4.837416E-01,4.296890E-01,3.772544E-01,3.271770E-01,2.800708E-01,2.364292E-01,1.966303E-01,1.609407E-01,1.295142E-01,1.023854E-01,7.946283E-02,6.052779E-02,4.524616E-02,3.319569E-02,2.390490E-02,1.689491E-02,1.171508E-02,7.966057E-03,5.309884E-03,3.469924E-03,2.225394E-03,1.404015E-03,8.746933E-04,5.407165E-04,3.333397E-04,2.056954E-04,1.271758E-04,7.857694E-05,4.822830E-05,2.916231E-05,1.721102E-05,9.822295E-06,5.373560E-06,2.795994E-06,1.373983E-06,6.336766E-07,2.727316E-07,1.089823E-07
-80.82000,44.17000,0.00000,6.488104E-01,5.923362E-01,5.347375E-01,4.771052E-01,4.204586E-01,3.657205E-01,3.137020E-01,2.650923E-01,2.204512E-01,1.802020E-01,1.446242E-01,1.138427E-01,8.781918E-02,6.635088E-02,4.908444E-02,3.554820E-02,2.519945E-02,1.747696E-02,1.184735E-02,7.837132E-03,5.047815E-03,3.157183E-03,1.912188E-03,1.118674E-03,6.310495E-04,3.431346E-04,1.801835E-04,9.182901E-05,4.582420E-05,2.266893E-05,1.126647E-05,5.678468E-06,2.903592E-06,1.491940E-06,7.582848E-07,3.748476E-07,1.776056E-07,7.972162E-08,3.360095E-08,1.320362E-08
-80.75000,43.13000,0.00000,6.242400E-01,5.684710E-01,5.120165E-01,4.559208E-01,4.011353E-01,3.484991E-01,2.987292E-01,2.524177E-01,2.100315E-01,1.719115E-01,1.382701E-01,1.091837E-01,8.458535E-02,6.426362E-02,4.787496E-02,3.497322E-02,2.505252E-02,1.759429E-02,1.210803E-02,8.158475E-03,5.377859E-03,3.466286E-03,2.185540E-03,1.350583E-03,8.211393E-04,4.940461E-04,2.962424E-04,1.782164E-04,1.079823E-04,6.583999E-05,4.015760E-05,2.426441E-05,1.436096E-05,8.233285E-06,4.526764E-06,2.366297E-06,1.167340E-06,5.399934E-07,2.329120E-07,9.319842E-08
-80.73000,42.85000,0.00000,6.118826E-01,5.565961E-01,5.008156E-01,4.455556E-01,3.917305E-01,3.401369E-01,2.914487E-01,2.462168E-01,2.048719E-01,1.677252E-01,1.349659E-01,1.066547E-01,8.271582E-02,6.293567E-02,4.697533E-02,3.439888E-02,2.471478E-02,1.742091E-02,1.204311E-02,8.160755E-03,5.418070E-03,3.524402E-03,2.248401E-03,1.410055E-03,8.727605E-04,5.359876E-04,3.284664E-04,2.017701E-04,1.244285E-04,7.684152E-05,4.722038E-05,2.861797E-05,1.693536E-05,9.690430E-06,5.313572E-06,2.769900E-06,1.363095E-06,6.293224E-07,2.710718E-07,1.083843E-07
-80.73000,43.98000,0.00000,6.508265E-01,5.944257E-01,5.368475E-01,4.791908E-01,4.224837E-01,3.676573E-01,3.155293E-01,2.667941E-01,2.220152E-01,1.816189E-01,1.458873E-01,1.149482E-01,8.876691E-02,6.714484E-02,4.973290E-02,3.606337E-02,2.559658E-02,1.777320E-02,1.206054E-02,7.984628E-03,5.145557E-03,3.218977E-03,1.949315E-03,1.139795E-03,6.423952E-04,3.488844E-04,1.829405E-04,9.309126E-05,4.638597E-05,2.291823E-05,1.137951E-05,5.731331E-06,2.928792E-06,1.503903E-06,7.638134E-07,3.772971E-07,1.786361E-07,8.013193E-08,3.375497E-08,1.325760E-08
-80.72000,51.32000,0.00000,3.751209E-01,3.300899E-01,2.875105E-01,2.477468E-01,2.110532E-01,1.775968E-01,1.474737E-01,1.207183E-01,9.730728E-02,7.715848E-02,6.012981E-02,4.601949E-02,3.457107E-02,2.548447E-02,1.843259E-02,1.308123E-02,9.108773E-03,6.222431E-03,4.168687E-03,2.737418E-03,1.760794E-03,1.108828E-03,6.834412E-04,4.123944E-04,2.437841E-04,1.413306E-04,8.044108E-05,4.498296E-05,2.471494E-05,1.332989E-05,7.044035E-06,3.636249E-06,1.826172E-06,8.875872E-07,4.149126E-07,1.852499E-07,7.842778E-08,3.125836E-08,1.164805E-08,4.032236E-09
-80.68000,48.77000,0.00000,5.517614E-01,4.989607E-01,4.467117E-01,3.958014E-01,3.469147E-01,3.006297E-01,2.574183E-01,2.176480E-01,1.815842E-01,1.493912E-01,1.211315E-01,9.676499E-02,7.614942E-02,5.904688E-02,4.513800E-02,3.404490E-02,2.536002E-02,1.867583E-02,1.361027E-02,9.824030E-03,7.029015E-03,4.989074E-03,3.515797E-03,2.461935E-03,1.714380E-03,1.187678E-03,8.183970E-04,5.603164E-04,3.803544E-04,2.551832E-04,1.685083E-04,1.089750E-04,6.862810E-05,4.182720E-05,2.451155E-05,1.372019E-05,7.287521E-06,3.649896E-06,1.713391E-06,7.496735E-07
-80.65000,44.32000,0.00000,6.624085E-01,6.059849E-01,5.481384E-01,4.899898E-01,4.326000E-01,3.769407E-01,3.238744E-01,2.741415E-01,2.283498E-01,1.869655E-01,1.503041E-01,1.185187E-01,9.159118E-02,6.933118E-02,5.139029E-02,3.729528E-02,2.649620E-02,1.842037E-02,1.252044E-02,8.308064E-03,5.370622E-03,3.373473E-03,2.053334E-03,1.207949E-03,6.854685E-04,3.749050E-04,1.978351E-04,1.011052E-04,5.040966E-05,2.479166E-05,1.218433E-05,6.049280E-06,3.044283E-06,1.542715E-06,7.761309E-07,3.811634E-07,1.799298E-07,8.062190E-08,3.396121E-08,1.334897E-08
-80.62000,43.30000,0.00000,6.401296E-01,5.841921E-01,5.272475E-01,4.703774E-01,4.145855E-01,3.607701E-01,3.097104E-01,2.620574E-01,2.183311E-01,1.789175E-01,1.440648E-01,1.138762E-01,8.830247E-02,6.714130E-02,5.005017E-02,3.657684E-02,2.620369E-02,1.839678E-02,1.264873E-02,8.507767E-03,5.591178E-03,3.586272E-03,2.244216E-03,1.371328E-03,8.204003E-04,4.828269E-04,2.814127E-04,1.636573E-04,9.555266E-05,5.614214E-05,3.309699E-05,1.942353E-05,1.122571E-05,6.315766E-06,3.421893E-06,1.768559E-06,8.648951E-07,3.974441E-07,1.705784E-07,6.800812E-08
-80.53000,43.17000,0.00000,6.416317E-01,5.858790E-01,5.290644E-01,4.722693E-01,4.165013E-01,3.626655E-01,3.115489E-01,2.638110E-01,2.199791E-01,1.804460E-01,1.454650E-01,1.151433E-01,8.943491E-02,6.813999E-02,5.091834E-02,3.731998E-02,2.682960E-02,1.891536E-02,1.307154E-02,8.847333E-03,5.860154E-03,3.796669E-03,2.406862E-03,1.495590E-03,9.141482E-04,5.525562E-04,3.324323E-04,2.002827E-04,1.212720E-04,7.374935E-05,4.480163E-05,2.694431E-05,1.587239E-05,9.060852E-06,4.963556E-06,2.586955E-06,1.273312E-06,5.880664E-07,2.533888E-07,1.013424E-07
-80.52000,43.47000,0.00000,6.513711E-01,5.954084E-01,5.382001E-01,4.808499E-01,4.243945E-01,3.697726E-01,3.178070E-01,2.691927E-01,2.244906E-01,1.841230E-01,1.483680E-01,1.173519E-01,9.104176E-02,6.924452E-02,5.162048E-02,3.771432E-02,2.700045E-02,1.893356E-02,1.299317E-02,8.714361E-03,5.702387E-03,3.634268E-03,2.252759E-03,1.357464E-03,7.958824E-04,4.553008E-04,2.554142E-04,1.414751E-04,7.796288E-05,4.300189E-05,2.378886E-05,1.315655E-05,7.217104E-06,3.885601E-06,2.030581E-06,1.019499E-06,4.873542E-07,2.200954E-07,9.326928E-08,3.686296E-08
-80.48000,43.45000,0.00000,6.532300E-01,5.973396E-01,5.401590E-01,4.827928E-01,4.262816E-01,3.715703E-01,3.194886E-01,2.707391E-01,2.258899E-01,1.853698E-01,1.494622E-01,1.182980E-01,9.184759E-02,6.992052E-02,5.217888E-02,3.816839E-02,2.736386E-02,1.921978E-02,1.321502E-02,8.883612E-03,5.829528E-03,3.728363E-03,2.321420E-03,1.406901E-03,8.310331E-04,4.799886E-04,2.725366E-04,1.531878E-04,8.584665E-05,4.820509E-05,2.714038E-05,1.525183E-05,8.480717E-06,4.616093E-06,2.432869E-06,1.229288E-06,5.903711E-07,2.674784E-07,1.135822E-07,4.494168E-08
-80.47000,48.53000,0.00000,5.860080E-01,5.317307E-01,4.774671E-01,4.241275E-01,3.725236E-01,3.233561E-01,2.772088E-01,2.345478E-01,1.957217E-01,1.609612E-01,1.303789E-01,1.039671E-01,8.159995E-02,6.303994E-02,4.795433E-02,3.594093E-02,2.656044E-02,1.936994E-02,1.395159E-02,9.932488E-03,6.994613E-03,4.876474E-03,3.369137E-03,2.309490E-03,1.572739E-03,1.065252E-03,7.181753E-04,4.819242E-04,3.215173E-04,2.127363E-04,1.390672E-04,8.935773E-05,5.609058E-05,3.415988E-05,2.003900E-05,1.124139E-05,5.988124E-06,3.008803E-06,1.417196E-06,6.221677E-07
-80.39360,44.17030,0.00000,6.714680E-01,6.152561E-01,5.574198E-01,4.990987E-01,4.413784E-01,3.852579E-01,3.316275E-01,2.812542E-01,2.347703E-01,1.926644E-01,1.552721E-01,1.227661E-01,9.514657E-02,7.224051E-02,5.371448E-02,3.910614E-02,2.787128E-02,1.943736E-02,1.325236E-02,8.819931E-03,5.717719E-03,3.601015E-03,2.197013E-03,1.294970E-03,7.357912E-04,4.025610E-04,2.122132E-04,1.081456E-04,5.364355E-05,2.617995E-05,1.273928E-05,6.254882E-06,3.114338E-06,1.564302E-06,7.818916E-07,3.823104E-07,1.799548E-07,8.047951E-08,3.385482E-08,1.329266E-08
-80.38000,43.20000,0.00000,6.519028E-01,5.963639E-01,5.395327E-01,4.824993E-01,4.262944E-01,3.718572E-01,3.200147E-01,2.714689E-01,2.267877E-01,1.863993E-01,1.505868E-01,1.194801E-01,9.304962E-02,7.110605E-02,5.331461E-02,3.922627E-02,2.832290E-02,2.006711E-02,1.394585E-02,9.500141E-03,6.339188E-03,4.141846E-03,2.650930E-03,1.664866E-03,1.029297E-03,6.293916E-04,3.827322E-04,2.325829E-04,1.416014E-04,8.626932E-05,5.232689E-05,3.134395E-05,1.836455E-05,1.042255E-05,5.677806E-06,2.944731E-06,1.443495E-06,6.644814E-07,2.855807E-07,1.139897E-07
-80.37000,43.70000,0.00000,6.651730E-01,6.091764E-01,5.516414E-01,4.937016E-01,4.364349E-01,3.808291E-01,3.277592E-01,2.779726E-01,2.320797E-01,1.905459E-01,1.536856E-01,1.216526E-01,9.443383E-02,7.184839E-02,5.356158E-02,3.911611E-02,2.797817E-02,1.958927E-02,1.341279E-02,8.966881E-03,5.840943E-03,3.698393E-03,2.270999E-03,1.349818E-03,7.758408E-04,4.314501E-04,2.327314E-04,1.223858E-04,6.321476E-05,3.236075E-05,1.655283E-05,8.496339E-06,4.368265E-06,2.232276E-06,1.121009E-06,5.464451E-07,2.556284E-07,1.136360E-07,4.760743E-08,1.866285E-08
-80.32000,42.77000,0.00000,6.366831E-01,5.811971E-01,5.246930E-01,4.682544E-01,4.128858E-01,3.594837E-01,3.088211E-01,2.615414E-01,2.181560E-01,1.790426E-01,1.444421E-01,1.144519E-01,8.901922E-02,6.794095E-02,5.087776E-02,3.738464E-02,2.695470E-02,1.906664E-02,1.322560E-02,8.990232E-03,5.985106E-03,3.901543E-03,2.492119E-03,1.562926E-03,9.657713E-04,5.908628E-04,3.598578E-04,2.191823E-04,1.337945E-04,8.172807E-05,4.969431E-05,2.983441E-05,1.751716E-05,9.961685E-06,5.437171E-06,2.825047E-06,1.387192E-06,6.396042E-07,2.753280E-07,1.100775E-07
-80.32000,43.38000,0.00000,6.608743E-01,6.053556E-01,5.483555E-01,4.909769E-01,4.342738E-01,3.792160E-01,3.266658E-01,2.773608E-01,2.319029E-01,1.907502E-01,1.542102E-01,1.224320E-01,9.539919E-02,7.293091E-02,5.469567E-02,4.024311E-02,2.904977E-02,2.056985E-02,1.428022E-02,9.711550E-03,6.463412E-03,4.206419E-03,2.676603E-03,1.666918E-03,1.018605E-03,6.133112E-04,3.658568E-04,2.174407E-04,1.292816E-04,7.695393E-05,4.570299E-05,2.689039E-05,1.552862E-05,8.713752E-06,4.705971E-06,2.424929E-06,1.183110E-06,5.428603E-07,2.328474E-07,9.285552E-08
-80.30000,42.83000,0.00000,6.411272E-01,5.856114E-01,5.289906E-01,4.723556E-01,4.167235E-01,3.630064E-01,3.119951E-01,2.643498E-01,2.205970E-01,1.811271E-01,1.461908E-01,1.158929E-01,9.018552E-02,6.886811E-02,5.160185E-02,3.794039E-02,2.737403E-02,1.937765E-02,1.345216E-02,9.152062E-03,6.098182E-03,3.978616E-03,2.543227E-03,1.595832E-03,9.863249E-04,6.033235E-04,3.672029E-04,2.234012E-04,1.361586E-04,8.301877E-05,5.037755E-05,3.018223E-05,1.768566E-05,1.003844E-05,5.469580E-06,2.837482E-06,1.391368E-06,6.407192E-07,2.754770E-07,1.100049E-07
-80.27000,43.13000,0.00000,6.559749E-01,6.006619E-01,5.439557E-01,4.869456E-01,4.306683E-01,3.760747E-01,3.240069E-01,2.751836E-01,2.301897E-01,1.894692E-01,1.533188E-01,1.218797E-01,9.513057E-02,7.288805E-02,5.482122E-02,4.048334E-02,2.935747E-02,2.090647E-02,1.461679E-02,1.002832E-02,6.748513E-03,4.453999E-03,2.885069E-03,1.837491E-03,1.154288E-03,7.181656E-04,4.444889E-04,2.745866E-04,1.694728E-04,1.042660E-04,6.360096E-05,3.817210E-05,2.234665E-05,1.264881E-05,6.865310E-06,3.546154E-06,1.731304E-06,7.940066E-07,3.401473E-07,1.354121E-07
-80.25000,43.55000,0.00000,6.683306E-01,6.127011E-01,5.554299E-01,4.976443E-01,4.404280E-01,3.847821E-01,3.315990E-01,2.816435E-01,2.355409E-01,1.937687E-01,1.566499E-01,1.243452E-01,9.684697E-02,7.397962E-02,5.541387E-02,4.069820E-02,2.930459E-02,2.067989E-02,1.429178E-02,9.661178E-03,6.378544E-03,4.106658E-03,2.575273E-03,1.572504E-03,9.359442E-04,5.445317E-04,3.111536E-04,1.757243E-04,9.872906E-05,5.545145E-05,3.116631E-05,1.746379E-05,9.679833E-06,5.253770E-06,2.762763E-06,1.393752E-06,6.686490E-07,3.027446E-07,1.285101E-07,5.084023E-08
-80.22000,44.48000,0.00000,6.823004E-01,6.263213E-01,5.685012E-01,5.099887E-01,4.518870E-01,3.952184E-01,3.409014E-01,2.897340E-01,2.423820E-01,1.993684E-01,1.610623E-01,1.276671E-01,9.921000E-02,7.553907E-02,5.633590E-02,4.114637E-02,2.942773E-02,2.060275E-02,1.410995E-02,9.440678E-03,6.159468E-03,3.909398E-03,2.407334E-03,1.434318E-03,8.248925E-04,4.571565E-04,2.440427E-04,1.256806E-04,6.271253E-05,3.055714E-05,1.470039E-05,7.066712E-06,3.423630E-06,1.672388E-06,8.164492E-07,3.924062E-07,1.826511E-07,8.114357E-08,3.400718E-08,1.332761E-08
-80.20440,44.07640,0.00000,6.773064E-01,6.213178E-01,5.635697E-01,5.052113E-01,4.473426E-01,3.909787E-01,3.370270E-01,2.862704E-01,2.393569E-01,1.967895E-01,1.589174E-01,1.259266E-01,9.783059E-02,7.446960E-02,5.552232E-02,4.053635E-02,2.897405E-02,2.026551E-02,1.385758E-02,9.249864E-03,6.014090E-03,3.798831E-03,2.324515E-03,1.374094E-03,7.829234E-04,4.294303E-04,2.268345E-04,1.157243E-04,5.738038E-05,2.793198E-05,1.352089E-05,6.587238E-06,3.249372E-06,1.616867E-06,8.015412E-07,3.893703E-07,1.823878E-07,8.127931E-08,3.410296E-08,1.336412E-08
-80.20000,42.78000,0.00000,6.441752E-01,5.886922E-01,5.320302E-01,4.752887E-01,4.194963E-01,3.655788E-01,3.143399E-01,2.664518E-01,2.224515E-01,1.827380E-01,1.475688E-01,1.170537E-01,9.114818E-02,6.965359E-02,5.223181E-02,3.843632E-02,2.775659E-02,1.966627E-02,1.366468E-02,9.304536E-03,6.204613E-03,4.050831E-03,2.590840E-03,1.626342E-03,1.005339E-03,6.148611E-04,3.740313E-04,2.273530E-04,1.384035E-04,8.427703E-05,5.107747E-05,3.057027E-05,1.790008E-05,1.015591E-05,5.532789E-06,2.870537E-06,1.408012E-06,6.487294E-07,2.791388E-07,1.115852E-07
