-120.17,53.3,41,McBride,BC,SW Canada
-119.58,49.5,51,Penticton,BC,SW Canada
-119.5,49.03,50,Osoyoos,BC,SW Canada
-119.48,49.88,33,Kelowna,BC,SW Canada
-119.43,55.22,95,Beaverlodge,AB,NW Canada
-119.33,76.23,620,Mould Bay,NT,NW Canada
-119.28,50.7,62,Salmon Arm,BC,SW Canada
-119.27,50.3,86,Vernon,BC,SW Canada
-119.12,49.5,10,Carmi,BC,SW Canada
-118.8,55.17,115,Grande Prairie,AB,NW Canada
-118.73,58.83,116,Habay,AB,NW Canada
-118.68,49.1,29,Greenwood,BC,SW Canada
-118.45,49.03,28,Grand Forks,BC,SW Canada
-118.38,56.07,110,Fairview,AB,NW Canada
-118.2,50.98,61,Revelstoke,BC,SW Canada
-118.08,52.88,120,Jasper,AB,SW Canada
-117.88,66.05,611,Echo Bay / Port Radium,NT,NW Canada
-117.8,50.23,46,Nakusp,BC,SW Canada
-117.75,70.73,618,Ulukhaqtuuq / Holman,NT,NW Canada
-117.7,49.1,72,Trail,BC,SW Canada
-117.67,49.32,11,Castlegar,BC,SW Canada
-117.65,61.35,613,Fort Providence,NT,NW Canada
-117.62,56.92,125,Manning,AB,NW Canada
-117.62,57.75,121,Keg River,AB,NW Canada
-117.58,49.08,45,Montrose,BC,SW Canada
-117.58,53.4,119,Hinton,AB,SW Canada
-117.55,49.45,17,Crescent Valley,BC,SW Canada
-117.52,51.27,26,Glacier,BC,SW Canada
-117.28,49.48,48,Nelson,BC,SW Canada
-117.28,55.07,138,Valleyview,AB,NW Canada
-117.28,56.23,127,Peace River,AB,NW Canada
-116.97,51.3,27,Golden,BC,SW Canada
-116.92,49.92,32,Kaslo,BC,SW Canada
-116.43,53.58,108,Edson,AB,SW Canada
-116.05,62.83,622,Rae-Edzo,NT,NW Canada
-116,58.4,114,Fort Vermilion,AB,NW Canada
-115.98,49.68,34,Kimberley,BC,SW Canada
-115.77,49.5,16,Cranbrook,BC,SW Canada
-115.7333,60.85,617,Hay River,NT,NW Canada
-115.68,54.15,144,Whitecourt,AB,SW Canada
-115.57,51.17,93,Banff,AB,SW Canada
-115.35,51.09,662,Canmore,AB,SW Canada
-115.12,49.3,22,Elko,BC,SW Canada
-115.08,67.83,632,Kugluktuk,NU,NW Canada
-115.07,49.5,23,Fernie,BC,SW Canada
-114.98,55.35,141,Wagner,AB,NW Canada
-114.92,52.37,131,Rocky Mountain House,AB,SW Canada
-114.77,55.28,132,Slave Lake,AB,NW Canada
-114.65,54.13,98,Campsie,AB,SW Canada
-114.5,49.63,103,Coleman,AB,SW Canada
-114.4,54.13,94,Barrhead,AB,SW Canada
-114.35,62.48,624,Yellowknife,NT,NW Canada
-114.28,50.67,137,Turner Valley,AB,SW Canada
-114.08,49.57,105,Cowley,AB,SW Canada
-114.08,51.05,97,Calgary,AB,SW Canada
-114,53.53,134,Stony Plain,AB,SW Canada
-113.95,49.48,128,Pincher Creek,AB,SW Canada
-113.87,50.58,118,High River,AB,SW Canada
