ordinal,uid,model,gsim,weight
516,b1~b13_b21_b31_b42_b61_b71,W_CANADA_R2_collapsed_rates_FF.xml,CampbellBozorgnia2014() AbrahamsonEtAl2015SInter() AbrahamsonEtAl2014() ZhaoEtAl2006SSlabCascadia() ,0.000976562
517,b1~b13_b21_b31_b42_b62_b71,W_CANADA_R2_collapsed_rates_FF.xml,CampbellBozorgnia2014() AbrahamsonEtAl2015SInter() AbrahamsonEtAl2014() ZhaoEtAl2006SSlabCascadia() ,0.000976562
518,b1~b13_b21_b31_b42_b63_b71,W_CANADA_R2_collapsed_rates_FF.xml,CampbellBozorgnia2014() AbrahamsonEtAl2015SInter() AbrahamsonEtAl2014() ZhaoEtAl2006SSlabCascadia() ,0.000976562
519,b1~b13_b21_b31_b42_b64_b71,W_CANADA_R2_collapsed_rates_FF.xml,CampbellBozorgnia2014() AbrahamsonEtAl2015SInter() AbrahamsonEtAl2014() ZhaoEtAl2006SSlabCascadia() ,0.000976562
520,b1~b13_b21_b31_b43_b61_b71,W_CANADA_R2_collapsed_rates_FF.xml,CampbellBozorgnia2014() AbrahamsonEtAl2015SInter() AbrahamsonEtAl2014() GarciaEtAl2005SSlab() Abraha,0.000976562
521,b1~b13_b21_b31_b43_b62_b71,W_CANADA_R2_collapsed_rates_FF.xml,CampbellBozorgnia2014() AbrahamsonEtAl2015SInter() AbrahamsonEtAl2014() GarciaEtAl2005SSlab() BooreE,0.000976562
522,b1~b13_b21_b31_b43_b63_b71,W_CANADA_R2_collapsed_rates_FF.xml,CampbellBozorgnia2014() AbrahamsonEtAl2015SInter() AbrahamsonEtAl2014() GarciaEtAl2005SSlab() Campbe,0.000976562
523,b1~b13_b21_b31_b43_b64_b71,W_CANADA_R2_collapsed_rates_FF.xml,CampbellBozorgnia2014() AbrahamsonEtAl2015SInter() AbrahamsonEtAl2014() GarciaEtAl2005SSlab() ChiouY,0.000976562
524,b1~b13_b21_b31_b44_b61_b71,W_CANADA_R2_collapsed_rates_FF.xml,CampbellBozorgnia2014() AbrahamsonEtAl2015SInter() AbrahamsonEtAl2014() AtkinsonBoore2003SSlabCascad,0.000976562
525,b1~b13_b21_b31_b44_b62_b71,W_CANADA_R2_collapsed_rates_FF.xml,CampbellBozorgnia2014() AbrahamsonEtAl2015SInter() AbrahamsonEtAl2014() AtkinsonBoore2003SSlabCascad,0.000976562
526,b1~b13_b21_b31_b44_b63_b71,W_CANADA_R2_collapsed_rates_FF.xml,CampbellBozorgnia2014() AbrahamsonEtAl2015SInter() AbrahamsonEtAl2014() AtkinsonBoore2003SSlabCascad,0.000976562
527,b1~b13_b21_b31_b44_b64_b71,W_CANADA_R2_collapsed_rates_FF.xml,CampbellBozorgnia2014() AbrahamsonEtAl2015SInter() AbrahamsonEtAl2014() AtkinsonBoore2003SSlabCascad,0.000976562
528,b1~b13_b21_b32_b41_b61_b71,W_CANADA_R2_collapsed_rates_FF.xml,CampbellBozorgnia2014() AbrahamsonEtAl2015SInter() BooreEtAl2014() AbrahamsonEtAl2015SSlab() Abraham,0.000976562
529,b1~b13_b21_b32_b41_b62_b71,W_CANADA_R2_collapsed_rates_FF.xml,CampbellBozorgnia2014() AbrahamsonEtAl2015SInter() BooreEtAl2014() AbrahamsonEtAl2015SSlab() BooreEt,0.000976562
530,b1~b13_b21_b32_b41_b63_b71,W_CANADA_R2_collapsed_rates_FF.xml,CampbellBozorgnia2014() AbrahamsonEtAl2015SInter() BooreEtAl2014() AbrahamsonEtAl2015SSlab() Campbel,0.000976562
531,b1~b13_b21_b32_b41_b64_b71,W_CANADA_R2_collapsed_rates_FF.xml,CampbellBozorgnia2014() AbrahamsonEtAl2015SInter() BooreEtAl2014() AbrahamsonEtAl2015SSlab() ChiouYo,0.000976562
532,b1~b13_b21_b32_b42_b61_b71,W_CANADA_R2_collapsed_rates_FF.xml,CampbellBozorgnia2014() AbrahamsonEtAl2015SInter() BooreEtAl2014() ZhaoEtAl2006SSlabCascadia() Abrah,0.000976562
533,b1~b13_b21_b32_b42_b62_b71,W_CANADA_R2_collapsed_rates_FF.xml,CampbellBozorgnia2014() AbrahamsonEtAl2015SInter() BooreEtAl2014() ZhaoEtAl2006SSlabCascadia() Boore,0.000976562
534,b1~b13_b21_b32_b42_b63_b71,W_CANADA_R2_collapsed_rates_FF.xml,CampbellBozorgnia2014() AbrahamsonEtAl2015SInter() BooreEtAl2014() ZhaoEtAl2006SSlabCascadia() Campb,0.000976562
535,b1~b13_b21_b32_b42_b64_b71,W_CANADA_R2_collapsed_rates_FF.xml,CampbellBozorgnia2014() AbrahamsonEtAl2015SInter() BooreEtAl2014() ZhaoEtAl2006SSlabCascadia() Chiou,0.000976562
536,b1~b13_b21_b32_b43_b61_b71,W_CANADA_R2_collapsed_rates_FF.xml,CampbellBozorgnia2014() AbrahamsonEtAl2015SInter() BooreEtAl2014() GarciaEtAl2005SSlab() AbrahamsonE,0.000976562
537,b1~b13_b21_b32_b43_b62_b71,W_CANADA_R2_collapsed_rates_FF.xml,CampbellBozorgnia2014() AbrahamsonEtAl2015SInter() BooreEtAl2014() GarciaEtAl2005SSlab() BooreEtAl20,0.000976562
538,b1~b13_b21_b32_b43_b63_b71,W_CANADA_R2_collapsed_rates_FF.xml,CampbellBozorgnia2014() AbrahamsonEtAl2015SInter() BooreEtAl2014() GarciaEtAl2005SSlab() CampbellBoz,0.000976562
539,b1~b13_b21_b32_b43_b64_b71,W_CANADA_R2_collapsed_rates_FF.xml,CampbellBozorgnia2014() AbrahamsonEtAl2015SInter() BooreEtAl2014() GarciaEtAl2005SSlab() ChiouYoungs,0.000976562
540,b1~b13_b21_b32_b44_b61_b71,W_CANADA_R2_collapsed_rates_FF.xml,CampbellBozorgnia2014() AbrahamsonEtAl2015SInter() BooreEtAl2014() AtkinsonBoore2003SSlabCascadia() ,0.000976562
541,b1~b13_b21_b32_b44_b62_b71,W_CANADA_R2_collapsed_rates_FF.xml,CampbellBozorgnia2014() AbrahamsonEtAl2015SInter() BooreEtAl2014() AtkinsonBoore2003SSlabCascadia() ,0.000976562
542,b1~b13_b21_b32_b44_b63_b71,W_CANADA_R2_collapsed_rates_FF.xml,CampbellBozorgnia2014() AbrahamsonEtAl2015SInter() BooreEtAl2014() AtkinsonBoore2003SSlabCascadia() ,0.000976562
543,b1~b13_b21_b32_b44_b64_b71,W_CANADA_R2_collapsed_rates_FF.xml,CampbellBozorgnia2014() AbrahamsonEtAl2015SInter() BooreEtAl2014() AtkinsonBoore2003SSlabCascadia() ,0.000976562
544,b1~b13_b21_b33_b41_b61_b71,W_CANADA_R2_collapsed_rates_FF.xml,CampbellBozorgnia2014() AbrahamsonEtAl2015SInter() CampbellBozorgnia2014() AbrahamsonEtAl2015SSlab(),0.000976562
545,b1~b13_b21_b33_b41_b62_b71,W_CANADA_R2_collapsed_rates_FF.xml,CampbellBozorgnia2014() AbrahamsonEtAl2015SInter() CampbellBozorgnia2014() AbrahamsonEtAl2015SSlab(),0.000976562
546,b1~b13_b21_b33_b41_b63_b71,W_CANADA_R2_collapsed_rates_FF.xml,CampbellBozorgnia2014() AbrahamsonEtAl2015SInter() CampbellBozorgnia2014() AbrahamsonEtAl2015SSlab(),0.000976562
547,b1~b13_b21_b33_b41_b64_b71,W_CANADA_R2_collapsed_rates_FF.xml,CampbellBozorgnia2014() AbrahamsonEtAl2015SInter() CampbellBozorgnia2014() AbrahamsonEtAl2015SSlab(),0.000976562
548,b1~b13_b21_b33_b42_b61_b71,W_CANADA_R2_collapsed_rates_FF.xml,CampbellBozorgnia2014() AbrahamsonEtAl2015SInter() CampbellBozorgnia2014() ZhaoEtAl2006SSlabCascadia,0.000976562
549,b1~b13_b21_b33_b42_b62_b71,W_CANADA_R2_collapsed_rates_FF.xml,CampbellBozorgnia2014() AbrahamsonEtAl2015SInter() CampbellBozorgnia2014() ZhaoEtAl2006SSlabCascadia,0.000976562
550,b1~b13_b21_b33_b42_b63_b71,W_CANADA_R2_collapsed_rates_FF.xml,CampbellBozorgnia2014() AbrahamsonEtAl2015SInter() CampbellBozorgnia2014() ZhaoEtAl2006SSlabCascadia,0.000976562
551,b1~b13_b21_b33_b42_b64_b71,W_CANADA_R2_collapsed_rates_FF.xml,CampbellBozorgnia2014() AbrahamsonEtAl2015SInter() CampbellBozorgnia2014() ZhaoEtAl2006SSlabCascadia,0.000976562
552,b1~b13_b21_b33_b43_b61_b71,W_CANADA_R2_collapsed_rates_FF.xml,CampbellBozorgnia2014() AbrahamsonEtAl2015SInter() CampbellBozorgnia2014() GarciaEtAl2005SSlab() Abr,0.000976562
553,b1~b13_b21_b33_b43_b62_b71,W_CANADA_R2_collapsed_rates_FF.xml,CampbellBozorgnia2014() AbrahamsonEtAl2015SInter() CampbellBozorgnia2014() GarciaEtAl2005SSlab() Boo,0.000976562
554,b1~b13_b21_b33_b43_b63_b71,W_CANADA_R2_collapsed_rates_FF.xml,CampbellBozorgnia2014() AbrahamsonEtAl2015SInter() CampbellBozorgnia2014() GarciaEtAl2005SSlab() Cam,0.000976562
555,b1~b13_b21_b33_b43_b64_b71,W_CANADA_R2_collapsed_rates_FF.xml,CampbellBozorgnia2014() AbrahamsonEtAl2015SInter() CampbellBozorgnia2014() GarciaEtAl2005SSlab() Chi,0.000976562
556,b1~b13_b21_b33_b44_b61_b71,W_CANADA_R2_collapsed_rates_FF.xml,CampbellBozorgnia2014() AbrahamsonEtAl2015SInter() CampbellBozorgnia2014() AtkinsonBoore2003SSlabCas,0.000976562
557,b1~b13_b21_b33_b44_b62_b71,W_CANADA_R2_collapsed_rates_FF.xml,CampbellBozorgnia2014() AbrahamsonEtAl2015SInter() CampbellBozorgnia2014() AtkinsonBoore2003SSlabCas,0.000976562
558,b1~b13_b21_b33_b44_b63_b71,W_CANADA_R2_collapsed_rates_FF.xml,CampbellBozorgnia2014() AbrahamsonEtAl2015SInter() CampbellBozorgnia2014() AtkinsonBoore2003SSlabCas,0.000976562
559,b1~b13_b21_b33_b44_b64_b71,W_CANADA_R2_collapsed_rates_FF.xml,CampbellBozorgnia2014() AbrahamsonEtAl2015SInter() CampbellBozorgnia2014() AtkinsonBoore2003SSlabCas,0.000976562
560,b1~b13_b21_b34_b41_b61_b71,W_CANADA_R2_collapsed_rates_FF.xml,CampbellBozorgnia2014() AbrahamsonEtAl2015SInter() ChiouYoungs2014() AbrahamsonEtAl2015SSlab() Abrah,0.000976562
561,b1~b13_b21_b34_b41_b62_b71,W_CANADA_R2_collapsed_rates_FF.xml,CampbellBozorgnia2014() AbrahamsonEtAl2015SInter() ChiouYoungs2014() AbrahamsonEtAl2015SSlab() Boore,0.000976562
562,b1~b13_b21_b34_b41_b63_b71,W_CANADA_R2_collapsed_rates_FF.xml,CampbellBozorgnia2014() AbrahamsonEtAl2015SInter() ChiouYoungs2014() AbrahamsonEtAl2015SSlab() Campb,0.000976562
563,b1~b13_b21_b34_b41_b64_b71,W_CANADA_R2_collapsed_rates_FF.xml,CampbellBozorgnia2014() AbrahamsonEtAl2015SInter() ChiouYoungs2014() AbrahamsonEtAl2015SSlab() Chiou,0.000976562
564,b1~b13_b21_b34_b42_b61_b71,W_CANADA_R2_collapsed_rates_FF.xml,CampbellBozorgnia2014() AbrahamsonEtAl2015SInter() ChiouYoungs2014() ZhaoEtAl2006SSlabCascadia() Abr,0.000976562
565,b1~b13_b21_b34_b42_b62_b71,W_CANADA_R2_collapsed_rates_FF.xml,CampbellBozorgnia2014() AbrahamsonEtAl2015SInter() ChiouYoungs2014() ZhaoEtAl2006SSlabCascadia() Boo,0.000976562
566,b1~b13_b21_b34_b42_b63_b71,W_CANADA_R2_collapsed_rates_FF.xml,CampbellBozorgnia2014() AbrahamsonEtAl2015SInter() ChiouYoungs2014() ZhaoEtAl2006SSlabCascadia() Cam,0.000976562
567,b1~b13_b21_b34_b42_b64_b71,W_CANADA_R2_collapsed_rates_FF.xml,CampbellBozorgnia2014() AbrahamsonEtAl2015SInter() ChiouYoungs2014() ZhaoEtAl2006SSlabCascadia() Chi,0.000976562
568,b1~b13_b21_b34_b43_b61_b71,W_CANADA_R2_collapsed_rates_FF.xml,CampbellBozorgnia2014() AbrahamsonEtAl2015SInter() ChiouYoungs2014() GarciaEtAl2005SSlab() Abrahamso,0.000976562
569,b1~b13_b21_b34_b43_b62_b71,W_CANADA_R2_collapsed_rates_FF.xml,CampbellBozorgnia2014() AbrahamsonEtAl2015SInter() ChiouYoungs2014() GarciaEtAl2005SSlab() BooreEtAl,0.000976562
570,b1~b13_b21_b34_b43_b63_b71,W_CANADA_R2_collapsed_rates_FF.xml,CampbellBozorgnia2014() AbrahamsonEtAl2015SInter() ChiouYoungs2014() GarciaEtAl2005SSlab() CampbellB,0.000976562
571,b1~b13_b21_b34_b43_b64_b71,W_CANADA_R2_collapsed_rates_FF.xml,CampbellBozorgnia2014() AbrahamsonEtAl2015SInter() ChiouYoungs2014() GarciaEtAl2005SSlab() ChiouYoun,0.000976562
572,b1~b13_b21_b34_b44_b61_b71,W_CANADA_R2_collapsed_rates_FF.xml,CampbellBozorgnia2014() AbrahamsonEtAl2015SInter() ChiouYoungs2014() AtkinsonBoore2003SSlabCascadia(,0.000976562
573,b1~b13_b21_b34_b44_b62_b71,W_CANADA_R2_collapsed_rates_FF.xml,CampbellBozorgnia2014() AbrahamsonEtAl2015SInter() ChiouYoungs2014() AtkinsonBoore2003SSlabCascadia(,0.000976562
574,b1~b13_b21_b34_b44_b63_b71,W_CANADA_R2_collapsed_rates_FF.xml,CampbellBozorgnia2014() AbrahamsonEtAl2015SInter() ChiouYoungs2014() AtkinsonBoore2003SSlabCascadia(,0.000976562
575,b1~b13_b21_b34_b44_b64_b71,W_CANADA_R2_collapsed_rates_FF.xml,CampbellBozorgnia2014() AbrahamsonEtAl2015SInter() ChiouYoungs2014() AtkinsonBoore2003SSlabCascadia(,0.000976562
576,b1~b13_b22_b31_b41_b61_b71,W_CANADA_R2_collapsed_rates_FF.xml,CampbellBozorgnia2014() ZhaoEtAl2006SInterCascadia() AbrahamsonEtAl2014() AbrahamsonEtAl2015SSlab() ,0.000976562
577,b1~b13_b22_b31_b41_b62_b71,W_CANADA_R2_collapsed_rates_FF.xml,CampbellBozorgnia2014() ZhaoEtAl2006SInterCascadia() AbrahamsonEtAl2014() AbrahamsonEtAl2015SSlab() ,0.000976562
578,b1~b13_b22_b31_b41_b63_b71,W_CANADA_R2_collapsed_rates_FF.xml,CampbellBozorgnia2014() ZhaoEtAl2006SInterCascadia() AbrahamsonEtAl2014() AbrahamsonEtAl2015SSlab() ,0.000976562
579,b1~b13_b22_b31_b41_b64_b71,W_CANADA_R2_collapsed_rates_FF.xml,CampbellBozorgnia2014() ZhaoEtAl2006SInterCascadia() AbrahamsonEtAl2014() AbrahamsonEtAl2015SSlab() ,0.000976562
580,b1~b13_b22_b31_b42_b61_b71,W_CANADA_R2_collapsed_rates_FF.xml,CampbellBozorgnia2014() ZhaoEtAl2006SInterCascadia() AbrahamsonEtAl2014() ZhaoEtAl2006SSlabCascadia(,0.000976562
581,b1~b13_b22_b31_b42_b62_b71,W_CANADA_R2_collapsed_rates_FF.xml,CampbellBozorgnia2014() ZhaoEtAl2006SInterCascadia() AbrahamsonEtAl2014() ZhaoEtAl2006SSlabCascadia(,0.000976562
582,b1~b13_b22_b31_b42_b63_b71,W_CANADA_R2_collapsed_rates_FF.xml,CampbellBozorgnia2014() ZhaoEtAl2006SInterCascadia() AbrahamsonEtAl2014() ZhaoEtAl2006SSlabCascadia(,0.000976562
583,b1~b13_b22_b31_b42_b64_b71,W_CANADA_R2_collapsed_rates_FF.xml,CampbellBozorgnia2014() ZhaoEtAl2006SInterCascadia() AbrahamsonEtAl2014() ZhaoEtAl2006SSlabCascadia(,0.000976562
584,b1~b13_b22_b31_b43_b61_b71,W_CANADA_R2_collapsed_rates_FF.xml,CampbellBozorgnia2014() ZhaoEtAl2006SInterCascadia() AbrahamsonEtAl2014() GarciaEtAl2005SSlab() Abra,0.000976562
585,b1~b13_b22_b31_b43_b62_b71,W_CANADA_R2_collapsed_rates_FF.xml,CampbellBozorgnia2014() ZhaoEtAl2006SInterCascadia() AbrahamsonEtAl2014() GarciaEtAl2005SSlab() Boor,0.000976562
586,b1~b13_b22_b31_b43_b63_b71,W_CANADA_R2_collapsed_rates_FF.xml,CampbellBozorgnia2014() ZhaoEtAl2006SInterCascadia() AbrahamsonEtAl2014() GarciaEtAl2005SSlab() Camp,0.000976562
587,b1~b13_b22_b31_b43_b64_b71,W_CANADA_R2_collapsed_rates_FF.xml,CampbellBozorgnia2014() ZhaoEtAl2006SInterCascadia() AbrahamsonEtAl2014() GarciaEtAl2005SSlab() Chio,0.000976562
588,b1~b13_b22_b31_b44_b61_b71,W_CANADA_R2_collapsed_rates_FF.xml,CampbellBozorgnia2014() ZhaoEtAl2006SInterCascadia() AbrahamsonEtAl2014() AtkinsonBoore2003SSlabCasc,0.000976562
589,b1~b13_b22_b31_b44_b62_b71,W_CANADA_R2_collapsed_rates_FF.xml,CampbellBozorgnia2014() ZhaoEtAl2006SInterCascadia() AbrahamsonEtAl2014() AtkinsonBoore2003SSlabCasc,0.000976562
590,b1~b13_b22_b31_b44_b63_b71,W_CANADA_R2_collapsed_rates_FF.xml,CampbellBozorgnia2014() ZhaoEtAl2006SInterCascadia() AbrahamsonEtAl2014() AtkinsonBoore2003SSlabCasc,0.000976562
591,b1~b13_b22_b31_b44_b64_b71,W_CANADA_R2_collapsed_rates_FF.xml,CampbellBozorgnia2014() ZhaoEtAl2006SInterCascadia() AbrahamsonEtAl2014() AtkinsonBoore2003SSlabCasc,0.000976562
592,b1~b13_b22_b32_b41_b61_b71,W_CANADA_R2_collapsed_rates_FF.xml,CampbellBozorgnia2014() ZhaoEtAl2006SInterCascadia() BooreEtAl2014() AbrahamsonEtAl2015SSlab() Abrah,0.000976562
593,b1~b13_b22_b32_b41_b62_b71,W_CANADA_R2_collapsed_rates_FF.xml,CampbellBozorgnia2014() ZhaoEtAl2006SInterCascadia() BooreEtAl2014() AbrahamsonEtAl2015SSlab() Boore,0.000976562
594,b1~b13_b22_b32_b41_b63_b71,W_CANADA_R2_collapsed_rates_FF.xml,CampbellBozorgnia2014() ZhaoEtAl2006SInterCascadia() BooreEtAl2014() AbrahamsonEtAl2015SSlab() Campb,0.000976562
595,b1~b13_b22_b32_b41_b64_b71,W_CANADA_R2_collapsed_rates_FF.xml,CampbellBozorgnia2014() ZhaoEtAl2006SInterCascadia() BooreEtAl2014() AbrahamsonEtAl2015SSlab() Chiou,0.000976562
596,b1~b13_b22_b32_b42_b61_b71,W_CANADA_R2_collapsed_rates_FF.xml,CampbellBozorgnia2014() ZhaoEtAl2006SInterCascadia() BooreEtAl2014() ZhaoEtAl2006SSlabCascadia() Abr,0.000976562
597,b1~b13_b22_b32_b42_b62_b71,W_CANADA_R2_collapsed_rates_FF.xml,CampbellBozorgnia2014() ZhaoEtAl2006SInterCascadia() BooreEtAl2014() ZhaoEtAl2006SSlabCascadia() Boo,0.000976562
598,b1~b13_b22_b32_b42_b63_b71,W_CANADA_R2_collapsed_rates_FF.xml,CampbellBozorgnia2014() ZhaoEtAl2006SInterCascadia() BooreEtAl2014() ZhaoEtAl2006SSlabCascadia() Cam,0.000976562
599,b1~b13_b22_b32_b42_b64_b71,W_CANADA_R2_collapsed_rates_FF.xml,CampbellBozorgnia2014() ZhaoEtAl2006SInterCascadia() BooreEtAl2014() ZhaoEtAl2006SSlabCascadia() Chi,0.000976562
600,b1~b13_b22_b32_b43_b61_b71,W_CANADA_R2_collapsed_rates_FF.xml,CampbellBozorgnia2014() ZhaoEtAl2006SInterCascadia() BooreEtAl2014() GarciaEtAl2005SSlab() Abrahamso,0.000976562
601,b1~b13_b22_b32_b43_b62_b71,W_CANADA_R2_collapsed_rates_FF.xml,CampbellBozorgnia2014() ZhaoEtAl2006SInterCascadia() BooreEtAl2014() GarciaEtAl2005SSlab() BooreEtAl,0.000976562
602,b1~b13_b22_b32_b43_b63_b71,W_CANADA_R2_collapsed_rates_FF.xml,CampbellBozorgnia2014() ZhaoEtAl2006SInterCascadia() BooreEtAl2014() GarciaEtAl2005SSlab() CampbellB,0.000976562
603,b1~b13_b22_b32_b43_b64_b71,W_CANADA_R2_collapsed_rates_FF.xml,CampbellBozorgnia2014() ZhaoEtAl2006SInterCascadia() BooreEtAl2014() GarciaEtAl2005SSlab() ChiouYoun,0.000976562
604,b1~b13_b22_b32_b44_b61_b71,W_CANADA_R2_collapsed_rates_FF.xml,CampbellBozorgnia2014() ZhaoEtAl2006SInterCascadia() BooreEtAl2014() AtkinsonBoore2003SSlabCascadia(,0.000976562
605,b1~b13_b22_b32_b44_b62_b71,W_CANADA_R2_collapsed_rates_FF.xml,CampbellBozorgnia2014() ZhaoEtAl2006SInterCascadia() BooreEtAl2014() AtkinsonBoore2003SSlabCascadia(,0.000976562
606,b1~b13_b22_b32_b44_b63_b71,W_CANADA_R2_collapsed_rates_FF.xml,CampbellBozorgnia2014() ZhaoEtAl2006SInterCascadia() BooreEtAl2014() AtkinsonBoore2003SSlabCascadia(,0.000976562
607,b1~b13_b22_b32_b44_b64_b71,W_CANADA_R2_collapsed_rates_FF.xml,CampbellBozorgnia2014() ZhaoEtAl2006SInterCascadia() BooreEtAl2014() AtkinsonBoore2003SSlabCascadia(,0.000976562
608,b1~b13_b22_b33_b41_b61_b71,W_CANADA_R2_collapsed_rates_FF.xml,CampbellBozorgnia2014() ZhaoEtAl2006SInterCascadia() CampbellBozorgnia2014() AbrahamsonEtAl2015SSlab,0.000976562
609,b1~b13_b22_b33_b41_b62_b71,W_CANADA_R2_collapsed_rates_FF.xml,CampbellBozorgnia2014() ZhaoEtAl2006SInterCascadia() CampbellBozorgnia2014() AbrahamsonEtAl2015SSlab,0.000976562
610,b1~b13_b22_b33_b41_b63_b71,W_CANADA_R2_collapsed_rates_FF.xml,CampbellBozorgnia2014() ZhaoEtAl2006SInterCascadia() CampbellBozorgnia2014() AbrahamsonEtAl2015SSlab,0.000976562
611,b1~b13_b22_b33_b41_b64_b71,W_CANADA_R2_collapsed_rates_FF.xml,CampbellBozorgnia2014() ZhaoEtAl2006SInterCascadia() CampbellBozorgnia2014() AbrahamsonEtAl2015SSlab,0.000976562
612,b1~b13_b22_b33_b42_b61_b71,W_CANADA_R2_collapsed_rates_FF.xml,CampbellBozorgnia2014() ZhaoEtAl2006SInterCascadia() CampbellBozorgnia2014() ZhaoEtAl2006SSlabCascad,0.000976562
613,b1~b13_b22_b33_b42_b62_b71,W_CANADA_R2_collapsed_rates_FF.xml,CampbellBozorgnia2014() ZhaoEtAl2006SInterCascadia() CampbellBozorgnia2014() ZhaoEtAl2006SSlabCascad,0.000976562
614,b1~b13_b22_b33_b42_b63_b71,W_CANADA_R2_collapsed_rates_FF.xml,CampbellBozorgnia2014() ZhaoEtAl2006SInterCascadia() CampbellBozorgnia2014() ZhaoEtAl2006SSlabCascad,0.000976562
615,b1~b13_b22_b33_b42_b64_b71,W_CANADA_R2_collapsed_rates_FF.xml,CampbellBozorgnia2014() ZhaoEtAl2006SInterCascadia() CampbellBozorgnia2014() ZhaoEtAl2006SSlabCascad,0.000976562
616,b1~b13_b22_b33_b43_b61_b71,W_CANADA_R2_collapsed_rates_FF.xml,CampbellBozorgnia2014() ZhaoEtAl2006SInterCascadia() CampbellBozorgnia2014() GarciaEtAl2005SSlab() A,0.000976562
617,b1~b13_b22_b33_b43_b62_b71,W_CANADA_R2_collapsed_rates_FF.xml,CampbellBozorgnia2014() ZhaoEtAl2006SInterCascadia() CampbellBozorgnia2014() GarciaEtAl2005SSlab() B,0.000976562
618,b1~b13_b22_b33_b43_b63_b71,W_CANADA_R2_collapsed_rates_FF.xml,CampbellBozorgnia2014() ZhaoEtAl2006SInterCascadia() CampbellBozorgnia2014() GarciaEtAl2005SSlab() C,0.000976562
619,b1~b13_b22_b33_b43_b64_b71,W_CANADA_R2_collapsed_rates_FF.xml,CampbellBozorgnia2014() ZhaoEtAl2006SInterCascadia() CampbellBozorgnia2014() GarciaEtAl2005SSlab() C,0.000976562
620,b1~b13_b22_b33_b44_b61_b71,W_CANADA_R2_collapsed_rates_FF.xml,CampbellBozorgnia2014() ZhaoEtAl2006SInterCascadia() CampbellBozorgnia2014() AtkinsonBoore2003SSlabC,0.000976562
621,b1~b13_b22_b33_b44_b62_b71,W_CANADA_R2_collapsed_rates_FF.xml,CampbellBozorgnia2014() ZhaoEtAl2006SInterCascadia() CampbellBozorgnia2014() AtkinsonBoore2003SSlabC,0.000976562
622,b1~b13_b22_b33_b44_b63_b71,W_CANADA_R2_collapsed_rates_FF.xml,CampbellBozorgnia2014() ZhaoEtAl2006SInterCascadia() CampbellBozorgnia2014() AtkinsonBoore2003SSlabC,0.000976562
623,b1~b13_b22_b33_b44_b64_b71,W_CANADA_R2_collapsed_rates_FF.xml,CampbellBozorgnia2014() ZhaoEtAl2006SInterCascadia() CampbellBozorgnia2014() AtkinsonBoore2003SSlabC,0.000976562
624,b1~b13_b22_b34_b41_b61_b71,W_CANADA_R2_collapsed_rates_FF.xml,CampbellBozorgnia2014() ZhaoEtAl2006SInterCascadia() ChiouYoungs2014() AbrahamsonEtAl2015SSlab() Abr,0.000976562
625,b1~b13_b22_b34_b41_b62_b71,W_CANADA_R2_collapsed_rates_FF.xml,CampbellBozorgnia2014() ZhaoEtAl2006SInterCascadia() ChiouYoungs2014() AbrahamsonEtAl2015SSlab() Boo,0.000976562
626,b1~b13_b22_b34_b41_b63_b71,W_CANADA_R2_collapsed_rates_FF.xml,CampbellBozorgnia2014() ZhaoEtAl2006SInterCascadia() ChiouYoungs2014() AbrahamsonEtAl2015SSlab() Cam,0.000976562
627,b1~b13_b22_b34_b41_b64_b71,W_CANADA_R2_collapsed_rates_FF.xml,CampbellBozorgnia2014() ZhaoEtAl2006SInterCascadia() ChiouYoungs2014() AbrahamsonEtAl2015SSlab() Chi,0.000976562
628,b1~b13_b22_b34_b42_b61_b71,W_CANADA_R2_collapsed_rates_FF.xml,CampbellBozorgnia2014() ZhaoEtAl2006SInterCascadia() ChiouYoungs2014() ZhaoEtAl2006SSlabCascadia() A,0.000976562
629,b1~b13_b22_b34_b42_b62_b71,W_CANADA_R2_collapsed_rates_FF.xml,CampbellBozorgnia2014() ZhaoEtAl2006SInterCascadia() ChiouYoungs2014() ZhaoEtAl2006SSlabCascadia() B,0.000976562
630,b1~b13_b22_b34_b42_b63_b71,W_CANADA_R2_collapsed_rates_FF.xml,CampbellBozorgnia2014() ZhaoEtAl2006SInterCascadia() ChiouYoungs2014() ZhaoEtAl2006SSlabCascadia() C,0.000976562
631,b1~b13_b22_b34_b42_b64_b71,W_CANADA_R2_collapsed_rates_FF.xml,CampbellBozorgnia2014() ZhaoEtAl2006SInterCascadia() ChiouYoungs2014() ZhaoEtAl2006SSlabCascadia() C,0.000976562
632,b1~b13_b22_b34_b43_b61_b71,W_CANADA_R2_collapsed_rates_FF.xml,CampbellBozorgnia2014() ZhaoEtAl2006SInterCascadia() ChiouYoungs2014() GarciaEtAl2005SSlab() Abraham,0.000976562
633,b1~b13_b22_b34_b43_b62_b71,W_CANADA_R2_collapsed_rates_FF.xml,CampbellBozorgnia2014() ZhaoEtAl2006SInterCascadia() ChiouYoungs2014() GarciaEtAl2005SSlab() BooreEt,0.000976562
634,b1~b13_b22_b34_b43_b63_b71,W_CANADA_R2_collapsed_rates_FF.xml,CampbellBozorgnia2014() ZhaoEtAl2006SInterCascadia() ChiouYoungs2014() GarciaEtAl2005SSlab() Campbel,0.000976562
