# mean, investigation_time=50.0
lon,lat,PGA-0.001,PGA-0.00123697383288,PGA-0.00153010426322,PGA-0.00189269893518,PGA-0.00234121905633,PGA-0.00289602670972,PGA-0.00358230925923,PGA-0.00443122281494,PGA-0.00548130666973,PGA-0.00678023292043,PGA-0.00838697070339,PGA-0.0103744632972,PGA-0.0128329396288,PGA-0.0158740105197,PGA-0.0196357356357,PGA-0.0242888911706,PGA-0.0300447228076,PGA-0.0371645359291,PGA-0.0459715584553,PGA-0.0568656148658,PGA-0.0703412775794,PGA-0.0870103197369,PGA-0.107629488705,PGA-0.133134861174,PGA-0.164684339516,PGA-0.203710218666,PGA-0.251984209979,PGA-0.311697874042,PGA-0.385562113954,PGA-0.476930245909,PGA-0.589950234297,PGA-0.729753002526,PGA-0.902685368588,PGA-1.11659818026,PGA-1.38120273082,PGA-1.70851163593,PGA-2.11338418681,PGA-2.6142009379,PGA-3.23369815406,PGA-4.0,SA(2.0)-0.001,SA(2.0)-0.00123697383288,SA(2.0)-0.00153010426322,SA(2.0)-0.00189269893518,SA(2.0)-0.00234121905633,SA(2.0)-0.00289602670972,SA(2.0)-0.00358230925923,SA(2.0)-0.00443122281494,SA(2.0)-0.00548130666973,SA(2.0)-0.00678023292043,SA(2.0)-0.00838697070339,SA(2.0)-0.0103744632972,SA(2.0)-0.0128329396288,SA(2.0)-0.0158740105197,SA(2.0)-0.0196357356357,SA(2.0)-0.0242888911706,SA(2.0)-0.0300447228076,SA(2.0)-0.0371645359291,SA(2.0)-0.0459715584553,SA(2.0)-0.0568656148658,SA(2.0)-0.0703412775794,SA(2.0)-0.0870103197369,SA(2.0)-0.107629488705,SA(2.0)-0.133134861174,SA(2.0)-0.164684339516,SA(2.0)-0.203710218666,SA(2.0)-0.251984209979,SA(2.0)-0.311697874042,SA(2.0)-0.385562113954,SA(2.0)-0.476930245909,SA(2.0)-0.589950234297,SA(2.0)-0.729753002526,SA(2.0)-0.902685368588,SA(2.0)-1.11659818026,SA(2.0)-1.38120273082,SA(2.0)-1.70851163593,SA(2.0)-2.11338418681,SA(2.0)-2.6142009379,SA(2.0)-3.23369815406,SA(2.0)-4.0
-75.25000,45.60000,9.983504E-01,9.973194E-01,9.956409E-01,9.929699E-01,9.888150E-01,9.824933E-01,9.730809E-01,9.593790E-01,9.399294E-01,9.131244E-01,8.774493E-01,8.318491E-01,7.761285E-01,7.112291E-01,6.392363E-01,5.630851E-01,4.860684E-01,4.113235E-01,3.414398E-01,2.782526E-01,2.228095E-01,1.754573E-01,1.359915E-01,1.038218E-01,7.812610E-02,5.797857E-02,4.244704E-02,3.065975E-02,2.184395E-02,1.534198E-02,1.061176E-02,7.218248E-03,4.820030E-03,3.153741E-03,2.018370E-03,1.261592E-03,7.691131E-04,4.566529E-04,2.635892E-04,1.475696E-04,9.359140E-01,9.093431E-01,8.756048E-01,8.342793E-01,7.853914E-01,7.294778E-01,6.675996E-01,6.012942E-01,5.324626E-01,4.632057E-01,3.956317E-01,3.316639E-01,2.728778E-01,2.203888E-01,1.748071E-01,1.362571E-01,1.044542E-01,7.881546E-02,5.858042E-02,4.291982E-02,3.101810E-02,2.212646E-02,1.559027E-02,1.085831E-02,7.480749E-03,5.100733E-03,3.442676E-03,2.299147E-03,1.517648E-03,9.883202E-04,6.332707E-04,3.978865E-04,2.441312E-04,1.455972E-04,8.397400E-05,4.659117E-05,2.473536E-05,1.250025E-05,5.982852E-06,2.698796E-06
-75.18000,44.90000,9.978001E-01,9.964271E-01,9.941868E-01,9.906046E-01,9.850061E-01,9.764703E-01,9.638026E-01,9.455605E-01,9.201778E-01,8.862197E-01,8.427490E-01,7.897012E-01,7.281083E-01,6.600382E-01,5.882434E-01,5.156576E-01,4.449336E-01,3.781581E-01,3.167677E-01,2.616074E-01,2.130490E-01,1.711082E-01,1.355397E-01,1.059072E-01,8.164270E-02,6.210025E-02,4.660646E-02,3.450420E-02,2.518498E-02,1.810846E-02,1.281044E-02,8.902553E-03,6.066602E-03,4.045861E-03,2.635515E-03,1.673786E-03,1.034531E-03,6.212005E-04,3.617016E-04,2.037756E-04,9.255883E-01,8.967849E-01,8.609700E-01,8.179134E-01,7.678074E-01,7.113103E-01,6.495433E-01,5.840335E-01,5.166036E-01,4.492211E-01,3.838259E-01,3.221617E-01,2.656362E-01,2.152265E-01,1.714444E-01,1.343601E-01,1.036769E-01,7.883381E-02,5.911603E-02,4.375102E-02,3.198042E-02,2.310591E-02,1.651350E-02,1.168264E-02,8.185711E-03,5.681426E-03,3.904700E-03,2.654660E-03,1.782279E-03,1.178797E-03,7.657082E-04,4.866857E-04,3.014085E-04,1.810274E-04,1.049146E-04,5.836982E-05,3.101512E-05,1.566145E-05,7.479973E-06,3.363609E-06
-74.73000,45.03000,9.982824E-01,9.971647E-01,9.953063E-01,9.922951E-01,9.875544E-01,9.803128E-01,9.695836E-01,9.541709E-01,9.327286E-01,9.039052E-01,8.665903E-01,8.202246E-01,7.650733E-01,7.023391E-01,6.340442E-01,5.627168E-01,4.910016E-01,4.213176E-01,3.556376E-01,2.953970E-01,2.414999E-01,1.943776E-01,1.540672E-01,1.202948E-01,9.255674E-02,7.020039E-02,5.249844E-02,3.871313E-02,2.814462E-02,2.016208E-02,1.421946E-02,9.859593E-03,6.709937E-03,4.473122E-03,2.915076E-03,1.853392E-03,1.147434E-03,6.904133E-04,4.029457E-04,2.275898E-04,9.351529E-01,9.088928E-01,8.757109E-01,8.351998E-01,7.873632E-01,7.326835E-01,6.721425E-01,6.071830E-01,5.396092E-01,4.714343E-01,4.046971E-01,3.412757E-01,2.827258E-01,2.301684E-01,1.842400E-01,1.451089E-01,1.125459E-01,8.602983E-02,6.486239E-02,4.827014E-02,3.548239E-02,2.578138E-02,1.852990E-02,1.318267E-02,9.287598E-03,6.480664E-03,4.476739E-03,3.058108E-03,2.062102E-03,1.369173E-03,8.923874E-04,5.688660E-04,3.532021E-04,2.126195E-04,1.234878E-04,6.884836E-05,3.666244E-05,1.855539E-05,8.883445E-06,4.004763E-06
-74.63000,45.32000,9.986107E-01,9.976888E-01,9.961346E-01,9.935837E-01,9.895225E-01,9.832564E-01,9.738848E-01,9.602911E-01,9.411696E-01,9.151227E-01,8.808554E-01,8.374677E-01,7.847780E-01,7.235579E-01,6.555557E-01,5.832720E-01,5.095634E-01,4.372127E-01,3.685939E-01,3.054868E-01,2.490339E-01,1.997920E-01,1.578300E-01,1.228405E-01,9.425124E-02,7.132698E-02,5.326074E-02,3.924697E-02,2.853409E-02,2.045570E-02,1.444396E-02,1.003016E-02,6.836760E-03,4.564620E-03,2.978950E-03,1.896562E-03,1.175723E-03,7.083964E-04,4.140227E-04,2.341816E-04,9.407885E-01,9.159003E-01,8.840885E-01,8.448388E-01,7.980462E-01,7.440978E-01,6.839070E-01,6.188874E-01,5.508568E-01,4.818826E-01,4.140882E-01,3.494518E-01,2.896304E-01,2.358343E-01,1.887694E-01,1.486490E-01,1.152644E-01,8.809365E-02,6.642139E-02,4.944869E-02,3.637712E-02,2.646389E-02,1.905183E-02,1.358116E-02,9.589933E-03,6.707554E-03,4.644483E-03,3.179851E-03,2.148566E-03,1.429086E-03,9.327784E-04,5.952828E-04,3.699163E-04,2.228204E-04,1.294749E-04,7.221648E-05,3.847206E-05,1.948024E-05,9.331120E-06,4.209055E-06
-74.62000,45.60000,9.987962E-01,9.979884E-01,9.966106E-01,9.943218E-01,9.906327E-01,9.848687E-01,9.761379E-01,9.633107E-01,9.450362E-01,9.198282E-01,8.862544E-01,8.432374E-01,7.904091E-01,7.283958E-01,6.588959E-01,5.844881E-01,5.082289E-01,4.331813E-01,3.620164E-01,2.967687E-01,2.387532E-01,1.886037E-01,1.463790E-01,1.116958E-01,8.386305E-02,6.200770E-02,4.518539E-02,3.246936E-02,2.301290E-02,1.608398E-02,1.107679E-02,7.507076E-03,4.998265E-03,3.263141E-03,2.085142E-03,1.302058E-03,7.934049E-04,4.710541E-04,2.719921E-04,1.523763E-04,9.432541E-01,9.188095E-01,8.873501E-01,8.483019E-01,8.015084E-01,7.473220E-01,6.866467E-01,6.209143E-01,5.519888E-01,4.820059E-01,4.131699E-01,3.475404E-01,2.868458E-01,2.323501E-01,1.847907E-01,1.443898E-01,1.109277E-01,8.385566E-02,6.242232E-02,4.578873E-02,3.311800E-02,2.363391E-02,1.665251E-02,1.159401E-02,7.982445E-03,5.438267E-03,3.667146E-03,2.446894E-03,1.613919E-03,1.050352E-03,6.727059E-04,4.225418E-04,2.592324E-04,1.546196E-04,8.920814E-05,4.952469E-05,2.631522E-05,1.331317E-05,6.380140E-06,2.882128E-06
-74.60000,46.12000,9.990012E-01,9.983118E-01,9.971019E-01,9.950244E-01,9.915529E-01,9.859225E-01,9.770708E-01,9.636009E-01,9.438092E-01,9.158380E-01,8.780006E-01,8.292522E-01,7.696633E-01,7.006719E-01,6.249561E-01,5.459542E-01,4.672352E-01,3.919525E-01,3.225135E-01,2.604764E-01,2.066099E-01,1.610367E-01,1.233990E-01,9.301475E-02,6.900892E-02,5.042307E-02,3.630183E-02,2.575701E-02,1.800776E-02,1.239795E-02,8.396017E-03,5.583721E-03,3.639615E-03,2.320735E-03,1.445261E-03,8.781179E-04,5.201531E-04,3.001537E-04,1.685151E-04,9.185905E-05,9.435828E-01,9.188775E-01,8.870161E-01,8.474066E-01,7.998828E-01,7.448001E-01,6.830832E-01,6.162071E-01,5.461013E-01,4.749849E-01,4.051506E-01,3.387383E-01,2.775351E-01,2.228344E-01,1.753727E-01,1.353447E-01,1.024831E-01,7.617933E-02,5.561733E-02,3.989647E-02,2.812692E-02,1.949226E-02,1.328204E-02,8.902452E-03,5.873195E-03,3.817093E-03,2.446299E-03,1.547383E-03,9.665991E-04,5.962607E-04,3.628841E-04,2.174601E-04,1.279122E-04,7.354208E-05,4.111859E-05,2.223060E-05,1.155294E-05,5.736971E-06,2.706576E-06,1.206478E-06
-74.33000,45.65000,9.989904E-01,9.982880E-01,9.970555E-01,9.949465E-01,9.914501E-01,9.858498E-01,9.771922E-01,9.642759E-01,9.456859E-01,9.199035E-01,8.855219E-01,8.415617E-01,7.878155E-01,7.250915E-01,6.552326E-01,5.808751E-01,5.050323E-01,4.306490E-01,3.602504E-01,2.957424E-01,2.383543E-01,1.886811E-01,1.467794E-01,1.122846E-01,8.453277E-02,6.267904E-02,4.580466E-02,3.300505E-02,2.345167E-02,1.642631E-02,1.133245E-02,7.690806E-03,5.126044E-03,3.349592E-03,2.142201E-03,1.338763E-03,8.163244E-04,4.848656E-04,2.799760E-04,1.567780E-04,9.461979E-01,9.225218E-01,8.918656E-01,8.535955E-01,8.074870E-01,7.538262E-01,6.934639E-01,6.278015E-01,5.587018E-01,4.883275E-01,4.189321E-01,3.526365E-01,2.912314E-01,2.360346E-01,1.878234E-01,1.468449E-01,1.128896E-01,8.540823E-02,6.364156E-02,4.673946E-02,3.385346E-02,2.419717E-02,1.707852E-02,1.191144E-02,8.214992E-03,5.605508E-03,3.785060E-03,2.528290E-03,1.668846E-03,1.086519E-03,6.958945E-04,4.369839E-04,2.679483E-04,1.597031E-04,9.206525E-05,5.106710E-05,2.711203E-05,1.370538E-05,6.563197E-06,2.962709E-06
-74.28000,46.05000,9.991559E-01,9.985576E-01,9.974797E-01,9.955747E-01,9.922996E-01,9.868520E-01,9.781090E-01,9.645984E-01,9.445404E-01,9.160183E-01,8.773209E-01,8.274254E-01,7.664798E-01,6.960568E-01,6.190128E-01,5.389768E-01,4.596757E-01,3.843450E-01,3.153775E-01,2.542262E-01,2.014955E-01,1.571292E-01,1.206163E-01,9.117290E-02,6.788074E-02,4.978715E-02,3.597397E-02,2.560285E-02,1.794077E-02,1.236945E-02,8.382827E-03,5.577181E-03,3.637501E-03,2.322423E-03,1.449743E-03,8.838933E-04,5.258141E-04,3.048284E-04,1.719221E-04,9.411261E-05,9.462296E-01,9.221944E-01,8.910371E-01,8.521234E-01,8.052357E-01,7.506750E-01,6.893160E-01,6.225975E-01,5.524351E-01,4.810592E-01,4.107969E-01,3.438379E-01,2.820238E-01,2.266979E-01,1.786355E-01,1.380568E-01,1.047072E-01,7.798136E-02,5.706058E-02,4.103839E-02,2.901837E-02,2.017780E-02,1.380059E-02,9.287843E-03,6.154454E-03,4.018626E-03,2.588099E-03,1.645368E-03,1.033092E-03,6.405563E-04,3.918301E-04,2.359927E-04,1.395170E-04,8.063134E-05,4.532897E-05,2.465052E-05,1.289136E-05,6.444771E-06,3.062065E-06,1.374916E-06
-74.14000,45.40000,9.989348E-01,9.981874E-01,9.968742E-01,9.946264E-01,9.909039E-01,9.849603E-01,9.758223E-01,9.622954E-01,9.430163E-01,9.165747E-01,8.817256E-01,8.376777E-01,7.843899E-01,7.227616E-01,6.546174E-01,5.824633E-01,5.090987E-01,4.372137E-01,3.690832E-01,3.064044E-01,2.502654E-01,2.012007E-01,1.592841E-01,1.242332E-01,9.550929E-02,7.241062E-02,5.415753E-02,3.996345E-02,2.908815E-02,2.087087E-02,1.474552E-02,1.024254E-02,6.981782E-03,4.660611E-03,3.040500E-03,1.934764E-03,1.198663E-03,7.217210E-04,4.215090E-04,2.382487E-04,9.455037E-01,9.218429E-01,8.913143E-01,8.533127E-01,8.076288E-01,7.545466E-01,6.948938E-01,6.300303E-01,5.617632E-01,4.921936E-01,4.235159E-01,3.578026E-01,2.968113E-01,2.418446E-01,1.936807E-01,1.525805E-01,1.183585E-01,9.049508E-02,6.826353E-02,5.084649E-02,3.742561E-02,2.724015E-02,1.961810E-02,1.398773E-02,9.877187E-03,6.907440E-03,4.781642E-03,3.272754E-03,2.210685E-03,1.470036E-03,9.593227E-04,6.121414E-04,3.803633E-04,2.291093E-04,1.331359E-04,7.426797E-05,3.957315E-05,2.004340E-05,9.604107E-06,4.333788E-06
-74.13000,45.25000,9.988344E-01,9.980196E-01,9.965990E-01,9.941880E-01,9.902301E-01,9.839661E-01,9.744179E-01,9.604009E-01,9.405779E-01,9.135813E-01,8.782225E-01,8.337756E-01,7.802678E-01,7.186586E-01,6.508043E-01,5.791975E-01,5.065721E-01,4.355142E-01,3.681860E-01,3.061934E-01,2.505728E-01,2.018462E-01,1.601046E-01,1.250982E-01,9.632543E-02,7.312064E-02,5.473509E-02,4.040633E-02,2.941033E-02,2.109477E-02,1.489554E-02,1.034062E-02,7.045234E-03,4.701717E-03,3.067294E-03,1.952255E-03,1.209969E-03,7.288683E-04,4.258844E-04,2.408254E-04,9.438770E-01,9.198344E-01,8.889343E-01,8.506051E-01,8.046714E-01,7.514454E-01,6.917735E-01,6.270202E-01,5.589829E-01,4.897390E-01,4.214503E-01,3.561530E-01,2.955706E-01,2.409775E-01,1.931331E-01,1.522880E-01,1.182550E-01,9.051953E-02,6.836475E-02,5.098528E-02,3.757475E-02,2.738276E-02,1.974515E-02,1.409555E-02,9.965352E-03,6.977309E-03,4.835428E-03,3.312984E-03,2.239896E-03,1.490596E-03,9.733290E-04,6.213619E-04,3.862198E-04,2.326920E-04,1.352426E-04,7.545551E-05,4.021282E-05,2.037132E-05,9.763360E-06,4.406688E-06
-74.00000,45.78000,9.991772E-01,9.985875E-01,9.975172E-01,9.956127E-01,9.923243E-01,9.868482E-01,9.780838E-01,9.646288E-01,9.448475E-01,9.170485E-01,8.797902E-01,8.322740E-01,7.747030E-01,7.084465E-01,6.359040E-01,5.601060E-01,4.842092E-01,4.110539E-01,3.428848E-01,2.812413E-01,2.269780E-01,1.803610E-01,1.411962E-01,1.089620E-01,8.293203E-02,6.227835E-02,4.615482E-02,3.375676E-02,2.435834E-02,1.733071E-02,1.214626E-02,8.373868E-03,5.669031E-03,3.761206E-03,2.440520E-03,1.545596E-03,9.535120E-04,5.719314E-04,3.328717E-04,1.875539E-04,9.479111E-01,9.246254E-01,8.943839E-01,8.565283E-01,8.107998E-01,7.574435E-01,6.972685E-01,6.316444E-01,5.624207E-01,4.917718E-01,4.219855E-01,3.552325E-01,2.933566E-01,2.377217E-01,1.891370E-01,1.478639E-01,1.136923E-01,8.606149E-02,6.419466E-02,4.722375E-02,3.428518E-02,2.458239E-02,1.741805E-02,1.220469E-02,8.462203E-03,5.808575E-03,3.947463E-03,2.654635E-03,1.764336E-03,1.156501E-03,7.455070E-04,4.709055E-04,2.902380E-04,1.737224E-04,1.004687E-04,5.584685E-05,2.968118E-05,1.500575E-05,7.181125E-06,3.237708E-06
-73.98000,45.38000,9.989852E-01,9.982641E-01,9.969841E-01,9.947680E-01,9.910561E-01,9.850661E-01,9.757729E-01,9.619212E-01,9.420940E-01,9.148620E-01,8.790231E-01,8.339027E-01,7.796323E-01,7.172896E-01,6.488230E-01,5.767726E-01,5.038831E-01,4.327345E-01,3.654752E-01,3.036905E-01,2.483836E-01,2.000330E-01,1.586830E-01,1.240437E-01,9.558698E-02,7.263476E-02,5.443786E-02,4.024074E-02,2.932996E-02,2.106469E-02,1.489159E-02,1.034766E-02,7.054908E-03,4.710210E-03,3.073447E-03,1.956202E-03,1.212289E-03,7.301483E-04,4.265584E-04,2.411669E-04,9.459230E-01,9.223813E-01,8.919903E-01,8.541386E-01,8.086071E-01,7.556662E-01,6.961287E-01,6.313407E-01,5.631004E-01,4.935064E-01,4.247584E-01,3.589403E-01,2.978244E-01,2.427276E-01,1.944397E-01,1.532288E-01,1.189117E-01,9.096773E-02,6.866751E-02,5.119044E-02,3.771573E-02,2.748133E-02,1.981489E-02,1.414492E-02,9.999922E-03,7.001047E-03,4.851348E-03,3.323409E-03,2.246574E-03,1.494796E-03,9.759284E-04,6.229469E-04,3.871716E-04,2.332539E-04,1.355678E-04,7.563918E-05,4.031340E-05,2.042427E-05,9.789872E-06,4.419185E-06
-73.93000,45.42000,9.990283E-01,9.983343E-01,9.970950E-01,9.949347E-01,9.912900E-01,9.853673E-01,9.761193E-01,9.622584E-01,9.423316E-01,9.148811E-01,8.786984E-01,8.331350E-01,7.783781E-01,7.155761E-01,6.467406E-01,5.744523E-01,5.014699E-01,4.303656E-01,3.632668E-01,3.017287E-01,2.467208E-01,1.986867E-01,1.576402E-01,1.232686E-01,9.503127E-02,7.224797E-02,5.417474E-02,4.006549E-02,2.921667E-02,2.099519E-02,1.485252E-02,1.032846E-02,7.047238E-03,4.708149E-03,3.073475E-03,1.956678E-03,1.212683E-03,7.303992E-04,4.267248E-04,2.412962E-04,9.464542E-01,9.230356E-01,8.927682E-01,8.550305E-01,8.095917E-01,7.567108E-01,6.971915E-01,6.323752E-01,5.640605E-01,4.943535E-01,4.254660E-01,3.594968E-01,2.982327E-01,2.430025E-01,1.946039E-01,1.533083E-01,1.189318E-01,9.095069E-02,6.863066E-02,5.114600E-02,3.767137E-02,2.744120E-02,1.978078E-02,1.411723E-02,9.978333E-03,6.984884E-03,4.839778E-03,3.315552E-03,2.241569E-03,1.491854E-03,9.743785E-04,6.222571E-04,3.869549E-04,2.332565E-04,1.356437E-04,7.571845E-05,4.037185E-05,2.046024E-05,9.809406E-06,4.428815E-06
-73.90000,45.56000,9.991154E-01,9.984800E-01,9.973328E-01,9.953071E-01,9.918418E-01,9.861319E-01,9.770976E-01,9.633940E-01,9.434910E-01,9.158496E-01,8.792033E-01,8.328951E-01,7.771685E-01,7.132817E-01,6.433799E-01,5.701651E-01,4.964836E-01,4.249558E-01,3.577219E-01,2.963194E-01,2.416741E-01,1.941672E-01,1.537429E-01,1.200233E-01,9.241591E-02,7.020458E-02,5.262493E-02,3.892276E-02,2.839580E-02,2.041897E-02,1.445587E-02,1.005979E-02,6.867696E-03,4.589601E-03,2.996167E-03,1.907008E-03,1.181372E-03,7.111253E-04,4.151882E-04,2.346027E-04,9.475407E-01,9.243410E-01,8.942744E-01,8.566971E-01,8.113564E-01,7.584925E-01,6.988974E-01,6.339107E-01,5.653412E-01,4.953162E-01,4.260766E-01,3.597535E-01,2.981637E-01,2.426592E-01,1.940523E-01,1.526193E-01,1.181734E-01,9.018134E-02,6.789556E-02,5.047587E-02,3.708340E-02,2.694159E-02,1.936785E-02,1.378436E-02,9.716254E-03,6.783308E-03,4.688395E-03,3.204650E-03,2.162402E-03,1.436854E-03,9.372344E-04,5.979080E-04,3.714893E-04,2.237608E-04,1.300245E-04,7.252528E-05,3.863666E-05,1.956269E-05,9.369596E-06,4.225648E-06
-73.88000,45.53000,9.991066E-01,9.984645E-01,9.973056E-01,9.952607E-01,9.917650E-01,9.860099E-01,9.769127E-01,9.631289E-01,9.431332E-01,9.153994E-01,8.786801E-01,8.323421E-01,7.766498E-01,7.128726E-01,6.431523E-01,5.701724E-01,4.967499E-01,4.254725E-01,3.584505E-01,2.972006E-01,2.426388E-01,1.951483E-01,1.546832E-01,1.208803E-01,9.316260E-02,7.082830E-02,5.312494E-02,3.930745E-02,2.867964E-02,2.061978E-02,1.459237E-02,1.014964E-02,6.925859E-03,4.627392E-03,3.021140E-03,1.923725E-03,1.192494E-03,7.183264E-04,4.196604E-04,2.372506E-04,9.474151E-01,9.241997E-01,8.941257E-01,8.565522E-01,8.112286E-01,7.583956E-01,6.988440E-01,6.339105E-01,5.653999E-01,4.954347E-01,4.262515E-01,3.599776E-01,2.984271E-01,2.429509E-01,1.943604E-01,1.529325E-01,1.184809E-01,9.047387E-02,6.816572E-02,5.071846E-02,3.729554E-02,2.712250E-02,1.951849E-02,1.390691E-02,9.813684E-03,6.858969E-03,4.745739E-03,3.247015E-03,2.192868E-03,1.458146E-03,9.516719E-04,6.073888E-04,3.775068E-04,2.274440E-04,1.321927E-04,7.374887E-05,3.929621E-05,1.990085E-05,9.533760E-06,4.300755E-06
-73.87000,45.43000,9.990552E-01,9.983771E-01,9.971601E-01,9.950268E-01,9.914064E-01,9.854899E-01,9.762046E-01,9.622296E-01,9.420783E-01,9.142721E-01,8.776101E-01,8.314900E-01,7.761788E-01,7.129173E-01,6.437932E-01,5.714240E-01,4.985605E-01,4.277329E-01,3.610100E-01,2.998891E-01,2.452915E-01,1.976277E-01,1.568922E-01,1.227656E-01,9.470942E-02,7.205152E-02,5.405900E-02,3.999741E-02,2.917391E-02,2.096450E-02,1.482768E-02,1.030776E-02,7.030993E-03,4.696730E-03,3.066474E-03,1.953011E-03,1.211094E-03,7.298755E-04,4.266341E-04,2.413252E-04,9.467099E-01,9.233499E-01,8.931446E-01,8.554682E-01,8.100845E-01,7.572455E-01,6.977484E-01,6.329294E-01,5.645855E-01,4.948246E-01,4.258647E-01,3.598129E-01,2.984656E-01,2.431599E-01,1.946992E-01,1.533575E-01,1.189507E-01,9.095258E-02,6.862537E-02,5.113963E-02,3.766693E-02,2.743954E-02,1.978154E-02,1.411959E-02,9.981441E-03,6.988089E-03,4.842666E-03,3.317919E-03,2.243362E-03,1.493118E-03,9.752065E-04,6.227606E-04,3.872387E-04,2.334049E-04,1.357161E-04,7.575184E-05,4.038671E-05,2.046669E-05,9.812116E-06,4.429864E-06
-73.87000,45.48000,9.990834E-01,9.984248E-01,9.972391E-01,9.951528E-01,9.915980E-01,9.857652E-01,9.765755E-01,9.626948E-01,9.426163E-01,9.148383E-01,8.781395E-01,8.319072E-01,7.764127E-01,7.129148E-01,6.435283E-01,5.708996E-01,4.978059E-01,4.267988E-01,3.599613E-01,2.987961E-01,2.442206E-01,1.966326E-01,1.560103E-01,1.220178E-01,9.410243E-02,7.158098E-02,5.371219E-02,3.975578E-02,2.901564E-02,2.086733E-02,1.477148E-02,1.027636E-02,7.012982E-03,4.685224E-03,3.058066E-03,1.946419E-03,1.205982E-03,7.261299E-04,4.240771E-04,2.396976E-04,9.471067E-01,9.238352E-01,8.937144E-01,8.561097E-01,8.107765E-01,7.579598E-01,6.984520E-01,6.335888E-01,5.651704E-01,4.953116E-01,4.262393E-01,3.600712E-01,2.986127E-01,2.432089E-01,1.946682E-01,1.532670E-01,1.188216E-01,9.080353E-02,6.847160E-02,5.099230E-02,3.753313E-02,2.732295E-02,1.968327E-02,1.403907E-02,9.917139E-03,6.937978E-03,4.804564E-03,3.289669E-03,2.222958E-03,1.478777E-03,9.654068E-04,6.162595E-04,3.830591E-04,2.308077E-04,1.341614E-04,7.485913E-05,3.989723E-05,2.021164E-05,9.686410E-06,4.371530E-06
-73.80000,45.35000,9.990280E-01,9.983287E-01,9.970744E-01,9.948774E-01,9.911516E-01,9.850676E-01,9.755287E-01,9.611909E-01,9.405534E-01,9.121432E-01,8.747953E-01,8.279771E-01,7.720519E-01,7.083614E-01,6.390721E-01,5.668343E-01,4.943763E-01,4.241578E-01,3.581505E-01,2.977531E-01,2.438094E-01,1.966834E-01,1.563545E-01,1.225114E-01,9.463712E-02,7.208526E-02,5.414678E-02,4.010632E-02,2.928459E-02,2.106624E-02,1.491481E-02,1.037774E-02,7.083589E-03,4.733634E-03,3.090686E-03,1.967973E-03,1.219913E-03,7.349080E-04,4.294511E-04,2.428829E-04,9.460609E-01,9.225478E-01,8.921963E-01,8.543943E-01,8.089175E-01,7.560272E-01,6.965251E-01,6.317469E-01,5.634844E-01,4.938364E-01,4.250094E-01,3.590992E-01,2.978920E-01,2.427174E-01,1.943735E-01,1.531313E-01,1.188059E-01,9.087127E-02,6.859100E-02,5.113788E-02,3.768602E-02,2.747033E-02,1.981730E-02,1.415566E-02,1.001484E-02,7.017143E-03,4.866684E-03,3.336908E-03,2.257777E-03,1.503652E-03,9.826305E-04,6.278110E-04,3.905552E-04,2.355052E-04,1.369962E-04,7.650031E-05,4.080484E-05,2.068882E-05,9.923750E-06,4.482659E-06
-73.80000,45.63000,9.991787E-01,9.985842E-01,9.974985E-01,9.955548E-01,9.921799E-01,9.865359E-01,9.774830E-01,9.635893E-01,9.432244E-01,9.147651E-01,8.769164E-01,8.290864E-01,7.716872E-01,7.062196E-01,6.350791E-01,5.611521E-01,4.873545E-01,4.162590E-01,3.498745E-01,2.895722E-01,2.361193E-01,1.897715E-01,1.503885E-01,1.175477E-01,9.064303E-02,6.896744E-02,5.177921E-02,3.835283E-02,2.801481E-02,2.016517E-02,1.428718E-02,9.948412E-03,6.795365E-03,4.544008E-03,2.968591E-03,1.891100E-03,1.172603E-03,7.064680E-04,4.127793E-04,2.333807E-04,9.480648E-01,9.249626E-01,8.949912E-01,8.574980E-01,8.122185E-01,7.593802E-01,6.997623E-01,6.346970E-01,5.659931E-01,4.957874E-01,4.263390E-01,3.598017E-01,2.980152E-01,2.423501E-01,1.936295E-01,1.521329E-01,1.176692E-01,8.969638E-02,6.745554E-02,5.009517E-02,3.676680E-02,2.668690E-02,1.916873E-02,1.363258E-02,9.603279E-03,6.701179E-03,4.630131E-03,3.164360E-03,2.135274E-03,1.419080E-03,9.259046E-04,5.908805E-04,3.672471E-04,2.212692E-04,1.286026E-04,7.173896E-05,3.821715E-05,1.934805E-05,9.264993E-06,4.177447E-06
